id,variety,is_default,unique_name,display_name,description,is_battle_only,is_mega,height,weight,primary_type,secondary_type,primary_ability,secondary_ability,hidden_ability,base_hp,base_attack,base_defense,base_special_attack,base_special_defense,base_speed,experience_yield,hp_yield,attack_yield,defense_yield,special_attack_yield,special_defense_yield,speed_yield,default_sprite,default_shiny_sprite,alternative_sprite,alternative_shiny_sprite,url,notes
0bf3bed6-f779-4de9-9ef0-e61385135be2,vigoroth,TRUE,vigoroth,Vigoroth,,FALSE,FALSE,14,465,Normal,,vital-spirit,,,80,80,80,55,55,90,154,0,0,0,0,0,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/288.png,,,https://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pokémon),
87d7a8fa-39a7-439f-a118-64da74275672,slaking,TRUE,slaking,Slaking,,FALSE,FALSE,20,1305,Normal,,truant,,,150,160,100,95,65,100,252,3,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/289.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/289.png,,,https://bulbapedia.bulbagarden.net/wiki/Slaking_(Pokémon),
7fa02a06-0dfc-4f15-93b5-be54c3337a98,nincada,TRUE,nincada,Nincada,,FALSE,FALSE,5,55,Bug,Ground,compound-eyes,,run-away,31,45,90,30,30,40,53,0,0,1,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/290.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/290.png,,,https://bulbapedia.bulbagarden.net/wiki/Nincada_(Pokémon),
18688bc5-0c2b-4259-bb10-d4f8d558e8c3,ninjask,TRUE,ninjask,Ninjask,,FALSE,FALSE,8,120,Bug,Flying,speed-boost,,infiltrator,61,90,45,50,50,160,160,0,0,0,0,0,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/291.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/291.png,,,https://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pokémon),
89a9ebfe-8a4b-47aa-9761-a67e4f4787ba,shedinja,TRUE,shedinja,Shedinja,,FALSE,FALSE,8,12,Bug,Ghost,wonder-guard,,,1,90,45,30,30,40,83,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/292.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/292.png,,,https://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pokémon),
946579de-c897-4d90-a202-fa237b7e6623,whismur,TRUE,whismur,Whismur,,FALSE,FALSE,6,163,Normal,,soundproof,,rattled,64,51,23,51,23,28,48,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/293.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/293.png,,,https://bulbapedia.bulbagarden.net/wiki/Whismur_(Pokémon),
27fac4b9-6144-40cf-908f-35d40547a8c5,loudred,TRUE,loudred,Loudred,,FALSE,FALSE,10,405,Normal,,soundproof,,scrappy,84,71,43,71,43,48,126,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/294.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/294.png,,,https://bulbapedia.bulbagarden.net/wiki/Loudred_(Pokémon),
519f6e97-11fa-4fb8-ab8d-f4b4db434fb8,exploud,TRUE,exploud,Exploud,,FALSE,FALSE,15,840,Normal,,soundproof,,scrappy,104,91,63,91,73,68,221,3,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/295.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/295.png,,,https://bulbapedia.bulbagarden.net/wiki/Exploud_(Pokémon),
6086c85c-761e-4c33-8053-906bed2c3fc8,makuhita,TRUE,makuhita,Makuhita,,FALSE,FALSE,10,864,Fighting,,thick-fat,guts,sheer-force,72,60,30,20,30,25,47,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/296.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/296.png,,,https://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pokémon),
e2e8fe6d-492c-4ba1-99f1-26e51a9b426d,hariyama,TRUE,hariyama,Hariyama,,FALSE,FALSE,23,2538,Fighting,,thick-fat,guts,sheer-force,144,120,60,40,60,50,166,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/297.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/297.png,,,https://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pokémon),
104b63a2-b190-4fe4-b267-514b69a3dbab,azurill,TRUE,azurill,Azurill,,FALSE,FALSE,2,20,Normal,Fairy,thick-fat,huge-power,sap-sipper,50,20,40,20,40,20,38,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/298.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/298.png,,,https://bulbapedia.bulbagarden.net/wiki/Azurill_(Pokémon),
d6cfa257-2bd7-48ce-b811-5557e4c5ee4e,nosepass,TRUE,nosepass,Nosepass,,FALSE,FALSE,10,970,Rock,,sturdy,magnet-pull,sand-force,30,45,135,45,90,30,75,0,0,1,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/299.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/299.png,,,https://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pokémon),
6e73b3c7-4b63-4822-806f-1bac9bd31c31,skitty,TRUE,skitty,Skitty,,FALSE,FALSE,6,110,Normal,,cute-charm,normalize,wonder-skin,50,45,45,35,35,50,52,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/300.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/300.png,,,https://bulbapedia.bulbagarden.net/wiki/Skitty_(Pokémon),
903f3003-dc7e-406b-8bc0-539795de12ba,delcatty,TRUE,delcatty,Delcatty,,FALSE,FALSE,11,326,Normal,,cute-charm,normalize,wonder-skin,70,65,65,55,55,90,140,1,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/301.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/301.png,,,https://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pokémon),
df08a8fd-8783-417a-8bdd-11531397c638,sableye,TRUE,sableye,Sableye,,FALSE,FALSE,5,110,Dark,Ghost,keen-eye,stall,prankster,50,75,75,65,65,50,133,0,1,1,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/302.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/302.png,,,https://bulbapedia.bulbagarden.net/wiki/Sableye_(Pokémon),
85234ad6-ad55-4d0f-8d3f-48959215aa24,mawile,TRUE,mawile,Mawile,,FALSE,FALSE,6,115,Steel,Fairy,hyper-cutter,intimidate,sheer-force,50,85,85,55,55,50,133,0,1,1,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/303.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/303.png,,,https://bulbapedia.bulbagarden.net/wiki/Mawile_(Pokémon),
cd4bfa7d-b0c9-4b0e-959d-dd375bc5efab,aron,TRUE,aron,Aron,,FALSE,FALSE,4,600,Steel,Rock,sturdy,rock-head,heavy-metal,50,70,100,40,40,30,66,0,0,1,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/304.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/304.png,,,https://bulbapedia.bulbagarden.net/wiki/Aron_(Pokémon),
cac2fc76-d0d1-4ea1-b542-4fe9bc73cfb2,lairon,TRUE,lairon,Lairon,,FALSE,FALSE,9,1200,Steel,Rock,sturdy,rock-head,heavy-metal,60,90,140,50,50,40,151,0,0,2,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/305.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/305.png,,,https://bulbapedia.bulbagarden.net/wiki/Lairon_(Pokémon),
8852a29c-4906-4f0a-9254-d22a76b8be02,aggron,TRUE,aggron,Aggron,,FALSE,FALSE,21,3600,Steel,Rock,sturdy,rock-head,heavy-metal,70,110,180,60,60,50,239,0,0,3,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/306.png,,,https://bulbapedia.bulbagarden.net/wiki/Aggron_(Pokémon),
226db83f-bf79-427b-b705-6794285d04be,meditite,TRUE,meditite,Meditite,,FALSE,FALSE,6,112,Fighting,Psychic,pure-power,,telepathy,30,40,55,40,55,60,56,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/307.png,https://bulbapedia.bulbagarden.net/wiki/Meditite_(Pokémon),
204290d2-5d78-45f2-b344-2ea0d323a44a,medicham,TRUE,medicham,Medicham,,FALSE,FALSE,13,315,Fighting,Psychic,pure-power,,telepathy,60,60,75,60,75,80,144,0,0,0,0,0,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/308.png,https://bulbapedia.bulbagarden.net/wiki/Medicham_(Pokémon),
9671ceb7-a134-4bce-95f5-9cc64a7ca61b,electrike,TRUE,electrike,Electrike,,FALSE,FALSE,6,152,Electric,,static,lightning-rod,minus,40,45,40,65,40,65,59,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/309.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/309.png,,,https://bulbapedia.bulbagarden.net/wiki/Electrike_(Pokémon),
51a15caf-f017-4977-a9e2-aa5bb981fe6e,manectric,TRUE,manectric,Manectric,,FALSE,FALSE,15,402,Electric,,static,lightning-rod,minus,70,75,60,105,60,105,166,0,0,0,0,0,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/310.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/310.png,,,https://bulbapedia.bulbagarden.net/wiki/Manectric_(Pokémon),
76ca7288-b90d-4ece-a13e-1d5c00676e5e,plusle,TRUE,plusle,Plusle,,FALSE,FALSE,4,42,Electric,,plus,,lightning-rod,60,50,40,85,75,95,142,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/311.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/311.png,,,https://bulbapedia.bulbagarden.net/wiki/Plusle_(Pokémon),
5af4b737-1283-40ce-8f13-c7db21e173ec,minun,TRUE,minun,Minun,,FALSE,FALSE,4,42,Electric,,minus,,volt-absorb,60,40,50,75,85,95,142,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/312.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/312.png,,,https://bulbapedia.bulbagarden.net/wiki/Minun_(Pokémon),
1d9f1738-be61-44e8-b887-50e97138b03c,volbeat,TRUE,volbeat,Volbeat,,FALSE,FALSE,7,177,Bug,,illuminate,swarm,prankster,65,73,75,47,85,85,151,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/313.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/313.png,,,https://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pokémon),
02d02645-1007-4b47-a309-c80a8193756f,illumise,TRUE,illumise,Illumise,,FALSE,FALSE,6,177,Bug,,oblivious,tinted-lens,prankster,65,47,75,73,85,85,151,0,0,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/314.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/314.png,,,https://bulbapedia.bulbagarden.net/wiki/Illumise_(Pokémon),
7f0a009b-fbbe-4def-8c46-ef30fab0d204,roselia,TRUE,roselia,Roselia,,FALSE,FALSE,3,20,Grass,Poison,natural-cure,poison-point,leaf-guard,50,60,45,100,80,65,140,0,0,0,2,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/315.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/315.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/315.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/315.png,https://bulbapedia.bulbagarden.net/wiki/Roselia_(Pokémon),
9e1ff31f-bd29-4f41-9a73-0be03729d317,gulpin,TRUE,gulpin,Gulpin,,FALSE,FALSE,4,103,Poison,,liquid-ooze,sticky-hold,gluttony,70,43,53,43,53,40,60,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/316.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/316.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/316.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/316.png,https://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pokémon),
ab72f320-7dc3-4dff-a7cb-be58f65460c7,swalot,TRUE,swalot,Swalot,,FALSE,FALSE,17,800,Poison,,liquid-ooze,sticky-hold,gluttony,100,73,83,73,83,55,163,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/317.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/317.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/317.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/317.png,https://bulbapedia.bulbagarden.net/wiki/Swalot_(Pokémon),
e6b83890-cb8c-4c97-8f2e-03c49b195453,carvanha,TRUE,carvanha,Carvanha,,FALSE,FALSE,8,208,Water,Dark,rough-skin,,speed-boost,45,90,20,65,20,65,61,0,1,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/318.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/318.png,,,https://bulbapedia.bulbagarden.net/wiki/Carvanha_(Pokémon),
01bd53b0-e574-4d98-bfbb-ce6c10842626,sharpedo,TRUE,sharpedo,Sharpedo,,FALSE,FALSE,18,888,Water,Dark,rough-skin,,speed-boost,70,120,40,95,40,95,161,0,2,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/319.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/319.png,,,https://bulbapedia.bulbagarden.net/wiki/Sharpedo_(Pokémon),
34a8d40e-a740-43f2-9ce7-b7deb3b85896,wailmer,TRUE,wailmer,Wailmer,,FALSE,FALSE,20,1300,Water,,water-veil,oblivious,pressure,130,70,35,70,35,60,80,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/320.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/320.png,,,https://bulbapedia.bulbagarden.net/wiki/Wailmer_(Pokémon),
32d9e59e-285a-461d-9b7f-31379d638740,wailord,TRUE,wailord,Wailord,,FALSE,FALSE,145,3980,Water,,water-veil,oblivious,pressure,170,90,45,90,45,60,175,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/321.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/321.png,,,https://bulbapedia.bulbagarden.net/wiki/Wailord_(Pokémon),
e88496e1-646c-4d3e-9272-5be4e8921592,numel,TRUE,numel,Numel,,FALSE,FALSE,7,240,Fire,Ground,oblivious,simple,own-tempo,60,60,40,65,45,35,61,0,0,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/322.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/322.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/322.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/322.png,https://bulbapedia.bulbagarden.net/wiki/Numel_(Pokémon),
e0206962-32fa-4f0e-b12a-b6de1a04b554,camerupt,TRUE,camerupt,Camerupt,,FALSE,FALSE,19,2200,Fire,Ground,magma-armor,solid-rock,anger-point,70,100,70,105,75,40,161,0,1,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/323.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/323.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/323.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/323.png,https://bulbapedia.bulbagarden.net/wiki/Camerupt_(Pokémon),
ea58bf73-87b1-4da4-9f31-7b5cde318ea7,torkoal,TRUE,torkoal,Torkoal,,FALSE,FALSE,5,804,Fire,,white-smoke,drought,shell-armor,70,85,140,85,70,20,165,0,0,2,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/324.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/324.png,,,https://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pokémon),
209a64a9-b108-41cc-a907-160de3457d58,spoink,TRUE,spoink,Spoink,,FALSE,FALSE,7,306,Psychic,,thick-fat,own-tempo,gluttony,60,25,35,70,80,60,66,0,0,0,0,1,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/325.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/325.png,,,https://bulbapedia.bulbagarden.net/wiki/Spoink_(Pokémon),
b418216d-5342-4487-8eb4-c5d0f0d03b20,grumpig,TRUE,grumpig,Grumpig,,FALSE,FALSE,9,715,Psychic,,thick-fat,own-tempo,gluttony,80,45,65,90,110,80,165,0,0,0,0,2,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/326.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/326.png,,,https://bulbapedia.bulbagarden.net/wiki/Grumpig_(Pokémon),
e074644d-16b6-4b50-9f6a-748b0162e073,spinda,TRUE,spinda,Spinda,,FALSE,FALSE,11,50,Normal,,own-tempo,tangled-feet,contrary,60,60,60,60,60,60,126,0,0,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/327.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/327.png,,,https://bulbapedia.bulbagarden.net/wiki/Spinda_(Pokémon),
7a685c40-6c0e-4827-a721-21b6d0a9ddfb,trapinch,TRUE,trapinch,Trapinch,,FALSE,FALSE,7,150,Ground,,hyper-cutter,arena-trap,sheer-force,45,100,45,45,45,10,58,0,1,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/328.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/328.png,,,https://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pokémon),
5f98a6d7-0670-49b6-9e68-3ef810f2a5dc,vibrava,TRUE,vibrava,Vibrava,,FALSE,FALSE,11,153,Ground,Dragon,levitate,,,50,70,50,50,50,70,119,0,1,0,0,0,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/329.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/329.png,,,https://bulbapedia.bulbagarden.net/wiki/Vibrava_(Pokémon),
6785db35-a1d7-4c22-9dbd-9ec83718509a,flygon,TRUE,flygon,Flygon,,FALSE,FALSE,20,820,Ground,Dragon,levitate,,,80,100,80,80,80,100,234,0,1,0,0,0,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/330.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/330.png,,,https://bulbapedia.bulbagarden.net/wiki/Flygon_(Pokémon),
b4fe3c70-cbf6-40f5-b979-7c211d28a586,cacnea,TRUE,cacnea,Cacnea,,FALSE,FALSE,4,513,Grass,,sand-veil,,water-absorb,50,85,40,85,40,35,67,0,0,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/331.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/331.png,,,https://bulbapedia.bulbagarden.net/wiki/Cacnea_(Pokémon),
7fa7405a-b2ed-4151-a935-440ac9a32df7,cacturne,TRUE,cacturne,Cacturne,,FALSE,FALSE,13,774,Grass,Dark,sand-veil,,water-absorb,70,115,60,115,60,55,166,0,1,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/332.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/332.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/female/332.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/female/332.png,https://bulbapedia.bulbagarden.net/wiki/Cacturne_(Pokémon),
707d4cc9-84e1-4f66-9623-cbd0eba5361f,swablu,TRUE,swablu,Swablu,,FALSE,FALSE,4,12,Normal,Flying,natural-cure,,cloud-nine,45,40,60,40,75,50,62,0,0,0,0,1,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/333.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/333.png,,,https://bulbapedia.bulbagarden.net/wiki/Swablu_(Pokémon),
bd9ad6fb-dc61-4238-950d-9c0f96924627,altaria,TRUE,altaria,Altaria,,FALSE,FALSE,11,206,Dragon,Flying,natural-cure,,cloud-nine,75,70,90,70,105,80,172,0,0,0,0,2,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/334.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/334.png,,,https://bulbapedia.bulbagarden.net/wiki/Altaria_(Pokémon),
5f7f043f-5e29-4cb8-861f-7e79e006f24b,zangoose,TRUE,zangoose,Zangoose,,FALSE,FALSE,13,403,Normal,,immunity,,toxic-boost,73,115,60,60,60,90,160,0,2,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/335.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/335.png,,,https://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pokémon),
fdd37b3d-7b11-4363-8290-60ebd92dbf58,seviper,TRUE,seviper,Seviper,,FALSE,FALSE,27,525,Poison,,shed-skin,,infiltrator,73,100,60,100,60,65,160,0,1,0,1,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/336.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/336.png,,,https://bulbapedia.bulbagarden.net/wiki/Seviper_(Pokémon),
afb0fc1f-af28-4d02-bff2-8530b708c692,lunatone,TRUE,lunatone,Lunatone,,FALSE,FALSE,10,1680,Rock,Psychic,levitate,,,90,55,65,95,85,70,161,0,0,0,2,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/337.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/337.png,,,https://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pokémon),
8d7fa6c7-1ecc-48e0-8c05-2973dde7dad9,solrock,TRUE,solrock,Solrock,,FALSE,FALSE,12,1540,Rock,Psychic,levitate,,,90,95,85,55,65,70,161,0,2,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/338.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/338.png,,,https://bulbapedia.bulbagarden.net/wiki/Solrock_(Pokémon),
83cf2549-4bdb-49a6-b72d-c7ce4bbff1e3,barboach,TRUE,barboach,Barboach,,FALSE,FALSE,4,19,Water,Ground,oblivious,anticipation,hydration,50,48,43,46,41,60,58,1,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/339.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/339.png,,,https://bulbapedia.bulbagarden.net/wiki/Barboach_(Pokémon),
67e29a53-63c9-4b28-87c7-0c9f692bfedc,whiscash,TRUE,whiscash,Whiscash,,FALSE,FALSE,9,236,Water,Ground,oblivious,anticipation,hydration,110,78,73,76,71,60,164,2,0,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/340.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/340.png,,,https://bulbapedia.bulbagarden.net/wiki/Whiscash_(Pokémon),
ad48de5c-16e4-4eab-a494-8f8b9c1cf3ec,corphish,TRUE,corphish,Corphish,,FALSE,FALSE,6,115,Water,,hyper-cutter,shell-armor,adaptability,43,80,65,50,35,35,62,0,1,0,0,0,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/341.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/shiny/341.png,,,https://bulbapedia.bulbagarden.net/wiki/Corphish_(Pokémon),
