id,type,category,unique_name,display_name,description,accuracy,power,power_points,url,notes
59254234-bba9-4889-992a-87e149c2ed64,Poison,Physical,poison-fang,Poison Fang,The user bites the target with toxic fangs. This may also leave the target badly poisoned.,100,50,15,https://bulbapedia.bulbagarden.net/wiki/Poison_Fang_(move),
a6245b15-f8bc-47dc-b848-b3bce8bc65f4,Normal,Physical,crush-claw,Crush Claw,The user slashes the target with hard and sharp claws. This may also lower the target's Defense stat.,95,75,10,https://bulbapedia.bulbagarden.net/wiki/Crush_Claw_(move),
94aa4458-8949-4728-9196-d568cb1dee40,Fire,Special,blast-burn,Blast Burn,The target is razed by a fiery explosion. The user can't move on the next turn.,90,150,5,https://bulbapedia.bulbagarden.net/wiki/Blast_Burn_(move),
19060891-0751-43f4-9419-196ae71db841,Water,Special,hydro-cannon,Hydro Cannon,The target is hit with a watery blast. The user can't move on the next turn.,90,150,5,https://bulbapedia.bulbagarden.net/wiki/Hydro_Cannon_(move),
ec31274e-c4f4-4112-994d-af804ebe59f4,Steel,Physical,meteor-mash,Meteor Mash,The target is hit with a hard punch fired like a meteor. This may also boost the user’s Attack stat.,90,90,10,https://bulbapedia.bulbagarden.net/wiki/Meteor_Mash_(move),
80de84e1-dab3-4233-a64b-d49cdc03d898,Normal,Physical,fury-attack,Fury Attack,"The user attacks by jabbing the target with a horn, a beak, or the like. This move hits two to five times in a row.",85,15,20,https://bulbapedia.bulbagarden.net/wiki/Fury_Attack_(move),
5cffa714-fd3a-474a-a5b6-24a447dd719f,Ghost,Physical,astonish,Astonish,The user attacks the target by crying out in a startling fashion. This may also make the target flinch.,100,30,15,https://bulbapedia.bulbagarden.net/wiki/Astonish_(move),
9801d74c-1c41-45de-81cf-c3d59176bc8c,Normal,Special,weather-ball,Weather Ball,This move's type and power change depending on the weather at the time the move is used.,100,50,10,https://bulbapedia.bulbagarden.net/wiki/Weather_Ball_(move),
762bbf0c-9b6f-42fd-b0cd-b4ed12c4e8e5,Grass,Status,aromatherapy,Aromatherapy,"This move can't be used. It's recommended that this move is forgotten. Once forgotten, this move can't be remembered.",,,5,https://bulbapedia.bulbagarden.net/wiki/Aromatherapy_(move),
15d0bca4-489c-4d37-a05b-d205e03605ad,Dark,Status,fake-tears,Fake Tears,The user feigns crying to fluster the target. This harshly lowers the target's Sp. Def stat.,100,,20,https://bulbapedia.bulbagarden.net/wiki/Fake_Tears_(move),
f72e6d2f-415e-4b7b-8717-563911af7e6c,Flying,Special,air-cutter,Air Cutter,The user launches razor-like wind to slash opposing Pokémon. This move has a heightened chance of landing a critical hit.,95,60,25,https://bulbapedia.bulbagarden.net/wiki/Air_Cutter_(move),
13a96f71-28d2-48e2-a96a-4f14db4b0114,Fire,Special,overheat,Overheat,The user attacks the target with all its might. The recoil from this move harshly lowers the user's Sp. Atk stat.,90,130,5,https://bulbapedia.bulbagarden.net/wiki/Overheat_(move),
2f3e408f-992f-4ee2-8d5c-0f4297485432,Normal,Status,odor-sleuth,Odor Sleuth,,,,40,https://bulbapedia.bulbagarden.net/wiki/Odor_Sleuth_(move),
1e5472d2-44f9-48b7-89b1-9e0750467f1b,Rock,Physical,rock-tomb,Rock Tomb,The user hurls boulders at the target to inflict damage. This also lowers the target's Speed stat by cutting off its movement.,95,60,15,https://bulbapedia.bulbagarden.net/wiki/Rock_Tomb_(move),
550ae3cd-01f9-42b0-aa95-1e6cf619524c,Bug,Special,silver-wind,Silver Wind,,100,60,5,https://bulbapedia.bulbagarden.net/wiki/Silver_Wind_(move),
2e0cd9a9-ae92-44b8-9dc4-1aeb6116d9ca,Steel,Status,metal-sound,Metal Sound,A horrible sound like scraping metal harshly lowers the target's Sp. Def stat.,85,,40,https://bulbapedia.bulbagarden.net/wiki/Metal_Sound_(move),
72e45ced-4dde-480a-9ca3-4a36a23519b5,Normal,Physical,horn-drill,Horn Drill,The user stabs the target with a horn that rotates like a drill. The target faints instantly if this attack hits.,30,,5,https://bulbapedia.bulbagarden.net/wiki/Horn_Drill_(move),
d77eb5f0-401a-4c2d-a744-df7c42dc3c05,Grass,Status,grass-whistle,Grass Whistle,,55,,15,https://bulbapedia.bulbagarden.net/wiki/Grass_Whistle_(move),
22d05c32-c140-4d5a-9d10-23924e05d361,Normal,Status,tickle,Tickle,"The user tickles the target into laughing, lowering its Attack and Defense stats.",100,,20,https://bulbapedia.bulbagarden.net/wiki/Tickle_(move),
211da166-e95d-428e-973a-1f647916d060,Psychic,Status,cosmic-power,Cosmic Power,The user absorbs a mystical power from space to boost its Defense and Sp. Def stats.,,,20,https://bulbapedia.bulbagarden.net/wiki/Cosmic_Power_(move),
d8c25d7e-e7b8-4821-8368-df1d31fccced,Water,Special,water-spout,Water Spout,"The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.",100,150,5,https://bulbapedia.bulbagarden.net/wiki/Water_Spout_(move),
a809a93c-9e6e-47cc-9d36-1ceb34498b0a,Bug,Special,signal-beam,Signal Beam,,100,75,15,https://bulbapedia.bulbagarden.net/wiki/Signal_Beam_(move),
be5f172e-02e5-45a0-96f4-967f6b92a53c,Ghost,Physical,shadow-punch,Shadow Punch,The user throws a punch from the shadows. This attack never misses.,,60,20,https://bulbapedia.bulbagarden.net/wiki/Shadow_Punch_(move),
328a1771-ed23-4e40-8ab7-08e12744fcb3,Psychic,Special,extrasensory,Extrasensory,"The user attacks with an odd, unseeable power. This may also make the target flinch.",100,80,20,https://bulbapedia.bulbagarden.net/wiki/Extrasensory_(move),
459de274-d321-4be2-9d39-b44f65ea58e4,Fighting,Physical,sky-uppercut,Sky Uppercut,,90,85,15,https://bulbapedia.bulbagarden.net/wiki/Sky_Uppercut_(move),
8a0c1d0b-e5b1-4cc0-b4b7-8790b84153d0,Ground,Physical,sand-tomb,Sand Tomb,The user traps the target inside a harshly raging sandstorm that inflicts damage for four to five turns.,85,35,15,https://bulbapedia.bulbagarden.net/wiki/Sand_Tomb_(move),
9159dd32-a53d-4426-a62f-135f1ae4670b,Ice,Special,sheer-cold,Sheer Cold,The target faints instantly. This move is less likely to hit the target if used by Pokémon other than Ice types.,30,,5,https://bulbapedia.bulbagarden.net/wiki/Sheer_Cold_(move),
3f1f1288-00f2-402e-a7b0-af111b14b229,Normal,Physical,tackle,Tackle,A physical attack in which the user charges and slams into the target with its whole body.,100,40,35,https://bulbapedia.bulbagarden.net/wiki/Tackle_(move),
149a7774-5ec2-4dd4-b36f-3e1d67fb3018,Water,Special,muddy-water,Muddy Water,The user attacks by shooting muddy water at opposing Pokémon. This may also lower their accuracy.,85,90,10,https://bulbapedia.bulbagarden.net/wiki/Muddy_Water_(move),
55443007-0617-4b14-9649-25b55b00ca7e,Grass,Physical,bullet-seed,Bullet Seed,The user attacks by forcefully shooting seeds at the target. This move hits two to five times in a row.,100,25,30,https://bulbapedia.bulbagarden.net/wiki/Bullet_Seed_(move),
53d6d9dc-df4d-45e5-86c0-a8356e387a11,Flying,Physical,aerial-ace,Aerial Ace,"The user confounds the target with speed, then slashes. This attack never misses.",,60,20,https://bulbapedia.bulbagarden.net/wiki/Aerial_Ace_(move),
a7a574cf-d943-4b9c-8982-a6d6e111c8a4,Ice,Physical,icicle-spear,Icicle Spear,The user attacks by launching sharp icicles at the target. This move hits two to five times in a row.,100,25,30,https://bulbapedia.bulbagarden.net/wiki/Icicle_Spear_(move),
9fd7c184-463c-423a-9fd0-a86253cbd1dc,Steel,Status,iron-defense,Iron Defense,"The user hardens its body's surface like iron, sharply boosting its Defense stat.",,,15,https://bulbapedia.bulbagarden.net/wiki/Iron_Defense_(move),
e913ae03-411e-4cf9-b51f-a039b64a4ac9,Normal,Status,block,Block,The user blocks the target's way with arms spread wide to prevent the target from fleeing.,,,5,https://bulbapedia.bulbagarden.net/wiki/Block_(move),
ea8a7279-5b4a-4cc5-8be5-2fa1e97672b7,Normal,Status,howl,Howl,The user howls loudly to rouse itself and its allies. This boosts their Attack stats.,,,40,https://bulbapedia.bulbagarden.net/wiki/Howl_(move),
fec27a10-a24f-49be-bd14-ddd1c088b1fb,Dragon,Physical,dragon-claw,Dragon Claw,"The user slashes the target with huge, sharp claws to inflict damage.",100,80,15,https://bulbapedia.bulbagarden.net/wiki/Dragon_Claw_(move),
03e8b785-7136-4676-9fca-66085bd52a64,Grass,Special,frenzy-plant,Frenzy Plant,The user slams the target with the roots of an enormous tree. The user can't move on the next turn.,90,150,5,https://bulbapedia.bulbagarden.net/wiki/Frenzy_Plant_(move),
6e569457-baa0-4d35-b6ac-a876fe0d8846,Fighting,Status,bulk-up,Bulk Up,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",,,20,https://bulbapedia.bulbagarden.net/wiki/Bulk_Up_(move),
556d84c2-56ae-417b-8fbe-996ef8525842,Normal,Physical,body-slam,Body Slam,The user attacks by dropping onto the target with its full body weight. This may also leave the target with paralysis.,100,85,15,https://bulbapedia.bulbagarden.net/wiki/Body_Slam_(move),
78fc50fd-59e6-4b45-95df-1bc9a7834c62,Flying,Physical,bounce,Bounce,"The user bounces up high on the first turn, then drops onto the target on the next turn. This may also leave the target with paralysis.",85,85,5,https://bulbapedia.bulbagarden.net/wiki/Bounce_(move),
a619c1d0-9752-4755-a285-574ed31996ec,Ground,Special,mud-shot,Mud Shot,The user attacks by hurling a blob of mud at the target. This also lowers the target's Speed stat.,95,55,15,https://bulbapedia.bulbagarden.net/wiki/Mud_Shot_(move),
5204b01d-be46-49c3-9ef0-605db350334b,Poison,Physical,poison-tail,Poison Tail,The user hits the target with its tail. This move has a heightened chance of landing a critical hit and may also poison the target.,100,50,25,https://bulbapedia.bulbagarden.net/wiki/Poison_Tail_(move),
260002e8-ebee-4cb3-9ca6-1ac9cfbebca2,Normal,Physical,covet,Covet,"The user endearingly approaches the target, then steals the target's held item.",100,60,25,https://bulbapedia.bulbagarden.net/wiki/Covet_(move),
08053482-320c-460e-a682-64624f2648d5,Electric,Physical,volt-tackle,Volt Tackle,,100,120,15,https://bulbapedia.bulbagarden.net/wiki/Volt_Tackle_(move),
2300fa62-e94c-4f18-b6d6-daeae8825bf4,Grass,Special,magical-leaf,Magical Leaf,The user scatters curious leaves that chase the target. This attack never misses.,,60,20,https://bulbapedia.bulbagarden.net/wiki/Magical_Leaf_(move),
5070ab4f-60b4-4457-8627-fe635eef47ba,Water,Status,water-sport,Water Sport,,,,15,https://bulbapedia.bulbagarden.net/wiki/Water_Sport_(move),
22837f83-351e-4655-a6e3-b42873d4af1b,Psychic,Status,calm-mind,Calm Mind,The user quietly focuses its mind and calms its spirit to boost its Sp. Atk and Sp. Def stats.,,,20,https://bulbapedia.bulbagarden.net/wiki/Calm_Mind_(move),
4fc1a570-978b-48a9-ad27-568c24494aa9,Grass,Physical,leaf-blade,Leaf Blade,The user handles a sharp leaf like a sword and cuts the target to inflict damage. This move has a heightened chance of landing a critical hit.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Leaf_Blade_(move),
8bb2dac4-1199-40ca-a48d-3f20dbdf9390,Dragon,Status,dragon-dance,Dragon Dance,"The user vigorously performs a mystic, powerful dance that boosts its Attack and Speed stats.",,,20,https://bulbapedia.bulbagarden.net/wiki/Dragon_Dance_(move),
953b5476-74b0-40ca-82c1-11a9514da0c3,Normal,Physical,wrap,Wrap,"A long body, vines, or the like are used to wrap and squeeze the target for four to five turns.",90,15,20,https://bulbapedia.bulbagarden.net/wiki/Wrap_(move),
24a89ead-6873-49da-a3e6-0c79d261c388,Rock,Physical,rock-blast,Rock Blast,The user attacks by hurling hard rocks at the target. This move hits two to five times in a row.,90,25,10,https://bulbapedia.bulbagarden.net/wiki/Rock_Blast_(move),
fc20b8b3-bdfc-4cc5-b406-9484109f3e4a,Electric,Special,shock-wave,Shock Wave,The user strikes the target with a quick jolt of electricity. This attack never misses.,,60,20,https://bulbapedia.bulbagarden.net/wiki/Shock_Wave_(move),
20b09f8d-bd79-414f-bc86-0b35bdf6fd72,Water,Special,water-pulse,Water Pulse,The user attacks the target with a pulsing blast of water. This may also confuse the target.,100,60,20,https://bulbapedia.bulbagarden.net/wiki/Water_Pulse_(move),
c53c2150-b61f-4384-b51f-9d45430f617d,Steel,Special,doom-desire,Doom Desire,,100,140,5,https://bulbapedia.bulbagarden.net/wiki/Doom_Desire_(move),
147874ca-1b63-43a3-8881-86cf125c8777,Psychic,Special,psycho-boost,Psycho Boost,,90,140,5,https://bulbapedia.bulbagarden.net/wiki/Psycho_Boost_(move),
96c6e6be-8872-4ad1-b600-681dcc4de74e,Flying,Status,roost,Roost,The user lands and rests its body. This move restores the user's HP by up to half its max HP.,,,5,https://bulbapedia.bulbagarden.net/wiki/Roost_(move),
4befa488-3c4d-4ac9-91e0-d75693b2d742,Psychic,Status,gravity,Gravity,Enables Flying types or Pokémon with the Levitate Ability to be hit by Ground-type moves for five turns. Moves that involve flying can't be used.,,,5,https://bulbapedia.bulbagarden.net/wiki/Gravity_(move),
b4404f39-a449-4945-9f69-fc4716291691,Psychic,Status,miracle-eye,Miracle Eye,,,,40,https://bulbapedia.bulbagarden.net/wiki/Miracle_Eye_(move),
b1907c3d-4dab-4523-978b-f1dcf5565742,Fighting,Physical,wake-up-slap,Wake-Up Slap,,100,70,10,https://bulbapedia.bulbagarden.net/wiki/Wake-Up_Slap_(move),
ce9490c4-df75-46c6-92b0-6e2ead27313a,Fighting,Physical,hammer-arm,Hammer Arm,"The user swings its strong, heavy fist at the target to inflict damage. This also lowers the user's Speed stat.",90,100,10,https://bulbapedia.bulbagarden.net/wiki/Hammer_Arm_(move),
3dc67c76-f8f3-4223-b423-f6e883f9325a,Normal,Physical,take-down,Take Down,A reckless full-body charge attack for slamming into the target. This also damages the user a little.,85,90,20,https://bulbapedia.bulbagarden.net/wiki/Take_Down_(move),
84655871-49fd-4e4d-86d0-b8e060fb66c4,Steel,Physical,gyro-ball,Gyro Ball,"The user tackles the target with a high-speed spin. The slower the user is than the target, the greater the move's power.",100,,5,https://bulbapedia.bulbagarden.net/wiki/Gyro_Ball_(move),
2b6f9dae-214e-4ce9-9762-7dd2a6805836,Psychic,Status,healing-wish,Healing Wish,"The user faints. In return, the Pokémon taking its place will have its HP restored and status conditions cured.",,,10,https://bulbapedia.bulbagarden.net/wiki/Healing_Wish_(move),
5ac778ce-e946-4e62-a0c1-cfb6a120948f,Water,Special,brine,Brine,This move's power is doubled if the target's HP is at half or less.,100,65,10,https://bulbapedia.bulbagarden.net/wiki/Brine_(move),
47458cb6-0b0d-46aa-bd80-a114da20c30d,Normal,Physical,natural-gift,Natural Gift,,100,,15,https://bulbapedia.bulbagarden.net/wiki/Natural_Gift_(move),
1ceb17f3-51a1-4e23-9e9f-46861a841d64,Normal,Physical,feint,Feint,This attack can hit a target using a move such as Protect or Detect. This also lifts the effects of those moves.,100,30,10,https://bulbapedia.bulbagarden.net/wiki/Feint_(move),
1a16c14d-8d8a-4802-a5cb-18d79a648ea5,Flying,Physical,pluck,Pluck,"The user attacks by pecking the target. If the target is holding a Berry, the user eats it and gains its effect.",100,60,20,https://bulbapedia.bulbagarden.net/wiki/Pluck_(move),
9e9820bf-6743-4716-895d-258dbbec5f7e,Flying,Status,tailwind,Tailwind,The user whips up a turbulent whirlwind that boosts the Speed stats of itself and its allies for four turns.,,,15,https://bulbapedia.bulbagarden.net/wiki/Tailwind_(move),
9c64072e-1b86-4862-8bf9-34f19035e69a,Normal,Status,acupressure,Acupressure,"The user applies pressure to stress points, sharply boosting one of its or its allies' stats.",,,30,https://bulbapedia.bulbagarden.net/wiki/Acupressure_(move),
6f4c637f-6489-4691-a297-e1c18879af8e,Steel,Physical,metal-burst,Metal Burst,The user retaliates with much greater force against the opponent that last inflicted damage on it.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Metal_Burst_(move),
33c36087-8be2-4899-ad04-aa174250d568,Bug,Physical,u-turn,U-turn,"After making its attack, the user rushes back to switch places with a party Pokémon in waiting.",100,70,20,https://bulbapedia.bulbagarden.net/wiki/U-turn_(move),
d8f07255-35c3-4f51-934c-d6a80f42ebce,Normal,Physical,thrash,Thrash,The user rampages and attacks for two to three turns. The user then becomes confused.,100,120,10,https://bulbapedia.bulbagarden.net/wiki/Thrash_(move),
dec885b9-3a8e-4588-abb1-2766b185f7c2,Fighting,Physical,close-combat,Close Combat,"The user fights the target up close, inflicting damage without guarding itself. This also lowers the user's Defense and Sp. Def stats.",100,120,5,https://bulbapedia.bulbagarden.net/wiki/Close_Combat_(move),
5691a4a7-b1c2-4f43-bfc5-d37edcc22cfd,Dark,Physical,payback,Payback,"The user stores power, then attacks. This move's power is doubled if the user moves after the target.",100,50,10,https://bulbapedia.bulbagarden.net/wiki/Payback_(move),
c66d318d-e9c4-415d-b41c-f73671447a68,Dark,Physical,assurance,Assurance,This move's power is doubled if the target has already taken some damage in the same turn.,100,60,10,https://bulbapedia.bulbagarden.net/wiki/Assurance_(move),
c44ad61b-0ae9-423e-aa26-387956870810,Dark,Status,embargo,Embargo,,100,,15,https://bulbapedia.bulbagarden.net/wiki/Embargo_(move),
19f36543-15f0-4685-9502-176fb138c528,Dark,Physical,fling,Fling,The user flings its held item at the target to attack. This move's power and effects depend on the item.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Fling_(move),
76914ed8-1af7-4241-b006-f0e61403379f,Psychic,Status,psycho-shift,Psycho Shift,,100,,10,https://bulbapedia.bulbagarden.net/wiki/Psycho_Shift_(move),
aad56cc9-0b3c-4863-9e34-e70da571cd61,Normal,Special,trump-card,Trump Card,,,,5,https://bulbapedia.bulbagarden.net/wiki/Trump_Card_(move),
b9dc99c2-c601-4562-8dc7-52b0164cb85c,Psychic,Status,heal-block,Heal Block,,100,,15,https://bulbapedia.bulbagarden.net/wiki/Heal_Block_(move),
668ea076-4758-4099-896d-efc6eafe0907,Normal,Special,wring-out,Wring Out,,100,,5,https://bulbapedia.bulbagarden.net/wiki/Wring_Out_(move),
4b6df5ca-40f0-41fb-8dcb-32fc7774c590,Psychic,Status,power-trick,Power Trick,The user employs its psychic power to switch its Attack stat with its Defense stat.,,,10,https://bulbapedia.bulbagarden.net/wiki/Power_Trick_(move),
ac136c94-1814-4d64-9448-0e5257b34a90,Normal,Physical,double-edge,Double-Edge,A reckless life-risking tackle in which the user rushes the target. This also damages the user quite a lot.,100,120,15,https://bulbapedia.bulbagarden.net/wiki/Double-Edge_(move),
6e1b6984-7d53-4ab3-a10f-59ce1f492b4d,Poison,Status,gastro-acid,Gastro Acid,The user hurls up its stomach acids on the target. The fluid eliminates the effect of the target's Ability.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Gastro_Acid_(move),
8a27dc7e-7c6c-491f-8f8b-66cb576f080d,Normal,Status,lucky-chant,Lucky Chant,,,,30,https://bulbapedia.bulbagarden.net/wiki/Lucky_Chant_(move),
c5af5889-ad78-4267-8296-ce3bbe618c98,Normal,Status,me-first,Me First,,,,20,https://bulbapedia.bulbagarden.net/wiki/Me_First_(move),
96630346-5b89-4e20-9182-893c2f73bd55,Normal,Status,copycat,Copycat,The user mimics the move used immediately before it. The move fails if no other move has been used yet.,,,20,https://bulbapedia.bulbagarden.net/wiki/Copycat_(move),
de019f81-70fd-4423-beaf-47827ab454d8,Psychic,Status,power-swap,Power Swap,The user employs its psychic power to switch changes to its Attack and Sp. Atk stats with the target.,,,10,https://bulbapedia.bulbagarden.net/wiki/Power_Swap_(move),
17832598-6410-4fe2-b8e7-a281e7ba990a,Psychic,Status,guard-swap,Guard Swap,The user employs its psychic power to switch changes to its Defense and Sp. Def stats with the target.,,,10,https://bulbapedia.bulbagarden.net/wiki/Guard_Swap_(move),
e1f4eecf-2f17-408b-a69d-d9d1aff3b351,Dark,Physical,punishment,Punishment,,100,,5,https://bulbapedia.bulbagarden.net/wiki/Punishment_(move),
1dfa5f37-ab56-4c6d-ab3b-7c01fc9c70f8,Normal,Physical,last-resort,Last Resort,This move can be used only after the user has used all the other moves it knows in the battle.,100,140,5,https://bulbapedia.bulbagarden.net/wiki/Last_Resort_(move),
825ec4a1-c9bc-422d-a30f-d6189667bb38,Grass,Status,worry-seed,Worry Seed,A seed that causes worry is planted on the target. It prevents sleep by making the target's Ability Insomnia.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Worry_Seed_(move),
a0f86a48-a25a-457a-bd50-f2a4320cd376,Dark,Physical,sucker-punch,Sucker Punch,This move enables the user to attack first. This move fails if the target is not readying an attack.,100,70,5,https://bulbapedia.bulbagarden.net/wiki/Sucker_Punch_(move),
87209664-92b9-4b5f-9b23-1767f326b0b8,Normal,Status,tail-whip,Tail Whip,"The user wags its tail cutely, making opposing Pokémon less wary. This lowers their Defense stats.",100,,30,https://bulbapedia.bulbagarden.net/wiki/Tail_Whip_(move),
8e3a4dbf-1956-4750-bf4e-5942802d555f,Poison,Status,toxic-spikes,Toxic Spikes,The user lays a trap of poison spikes at the feet of the opposing team. The spikes will poison opposing Pokémon that switch into battle.,,,20,https://bulbapedia.bulbagarden.net/wiki/Toxic_Spikes_(move),
30b88047-2585-49a8-b8ad-89a52f27ae74,Psychic,Status,heart-swap,Heart Swap,,,,10,https://bulbapedia.bulbagarden.net/wiki/Heart_Swap_(move),
ecf2fd02-0828-41a0-8cc8-2857892aa4bc,Water,Status,aqua-ring,Aqua Ring,The user envelops itself in a veil made of water. It regains some HP every turn.,,,20,https://bulbapedia.bulbagarden.net/wiki/Aqua_Ring_(move),
5235f866-64cf-4212-9583-481cb390589c,Electric,Status,magnet-rise,Magnet Rise,The user levitates using electrically generated magnetism for five turns.,,,10,https://bulbapedia.bulbagarden.net/wiki/Magnet_Rise_(move),
1d1743bc-600c-45a2-8be2-241c5375d0cb,Fire,Physical,flare-blitz,Flare Blitz,The user cloaks itself in fire and charges the target to inflict damage. This also damages the user quite a lot and may leave the target with a burn.,100,120,15,https://bulbapedia.bulbagarden.net/wiki/Flare_Blitz_(move),
aae09d82-8c92-4ef0-8390-fa7c5a3a6e00,Fighting,Physical,force-palm,Force Palm,The target is attacked with a shock wave. This may also leave the target with paralysis.,100,60,10,https://bulbapedia.bulbagarden.net/wiki/Force_Palm_(move),
8618a94d-48df-4014-adf9-a55dfefb807a,Fighting,Special,aura-sphere,Aura Sphere,The user lets loose a pulse of aura power from deep within its body at the target. This attack never misses.,,80,20,https://bulbapedia.bulbagarden.net/wiki/Aura_Sphere_(move),
aba39be8-2b1a-4838-9626-0b11139281cd,Rock,Status,rock-polish,Rock Polish,The user polishes its body to reduce drag. This sharply boosts the user's Speed stat.,,,20,https://bulbapedia.bulbagarden.net/wiki/Rock_Polish_(move),
307ce855-0d62-483a-b7ef-fe00eb167fff,Poison,Physical,poison-jab,Poison Jab,"The target is stabbed with a tentacle, an arm, or the like steeped in poison. This may also poison the target.",100,80,20,https://bulbapedia.bulbagarden.net/wiki/Poison_Jab_(move),
381aded1-4cc2-449d-bd28-0bd504e70649,Dark,Special,dark-pulse,Dark Pulse,The user releases a horrible aura imbued with ill intent. This may also make the target flinch.,100,80,15,https://bulbapedia.bulbagarden.net/wiki/Dark_Pulse_(move),
ab3c7575-db59-4ca3-bff8-d07566e54323,Normal,Physical,comet-punch,Comet Punch,,85,18,15,https://bulbapedia.bulbagarden.net/wiki/Comet_Punch_(move),
428ab5ee-4739-4e50-90ce-0f8c97df361f,Poison,Physical,poison-sting,Poison Sting,The user stabs the target with a poisonous stinger to inflict damage. This may also poison the target.,100,15,35,https://bulbapedia.bulbagarden.net/wiki/Poison_Sting_(move),
a4267a64-b0c9-45b2-a952-a0a1c70979f3,Dark,Physical,night-slash,Night Slash,The user slashes the target the instant an opportunity arises. This move has a heightened chance of landing a critical hit.,100,70,15,https://bulbapedia.bulbagarden.net/wiki/Night_Slash_(move),
a1a6ea2d-012a-4317-b44c-1b9cffc08d9c,Water,Physical,aqua-tail,Aqua Tail,The user attacks by swinging its tail as if it were a vicious wave in a raging storm.,90,90,10,https://bulbapedia.bulbagarden.net/wiki/Aqua_Tail_(move),
3b671434-8c80-453a-88f8-1785e9ae2ac5,Grass,Physical,seed-bomb,Seed Bomb,The user attacks by slamming a barrage of hard-shelled seeds down on the target from above.,100,80,15,https://bulbapedia.bulbagarden.net/wiki/Seed_Bomb_(move),
c0eb25ff-dd3c-4a4b-8911-3154b89295ec,Flying,Special,air-slash,Air Slash,The user attacks with a blade of air that slices even the sky. This may also make the target flinch.,95,75,15,https://bulbapedia.bulbagarden.net/wiki/Air_Slash_(move),
5124e667-6934-477d-8fe2-3e92798b5823,Bug,Physical,x-scissor,X-Scissor,"The user slashes at the target by crossing its scythes, claws, or the like as if they were a pair of scissors.",100,80,15,https://bulbapedia.bulbagarden.net/wiki/X-Scissor_(move),
f401cbf6-4c8d-4e4d-9930-a9457b9bf495,Bug,Special,bug-buzz,Bug Buzz,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Bug_Buzz_(move),
848778bb-d218-4585-9da1-6f6d2ba86dc6,Dragon,Special,dragon-pulse,Dragon Pulse,The target is attacked with a shock wave generated by the user's gaping mouth.,100,85,10,https://bulbapedia.bulbagarden.net/wiki/Dragon_Pulse_(move),
3f56ec14-9746-4f80-bf43-2b4177dcae3e,Dragon,Physical,dragon-rush,Dragon Rush,The user tackles the target while exhibiting overwhelming menace. This may also make the target flinch.,75,100,10,https://bulbapedia.bulbagarden.net/wiki/Dragon_Rush_(move),
83c5bcc9-a2a7-4399-adf0-b0d1f2c5d363,Rock,Special,power-gem,Power Gem,The user attacks with a ray of light that sparkles as if it were made of gemstones.,100,80,20,https://bulbapedia.bulbagarden.net/wiki/Power_Gem_(move),
4509f8f3-bdd4-4236-bbea-bdbbe95a21e1,Fighting,Physical,drain-punch,Drain Punch,The user attacks with an energy-draining punch. The user's HP is restored by up to half the damage taken by the target.,100,75,10,https://bulbapedia.bulbagarden.net/wiki/Drain_Punch_(move),
d61f8ca2-5342-4459-8be3-2598901151ad,Bug,Physical,twineedle,Twineedle,,100,25,20,https://bulbapedia.bulbagarden.net/wiki/Twineedle_(move),
812cc851-614e-472e-a91d-802813064644,Fighting,Special,vacuum-wave,Vacuum Wave,The user whirls its fists to send a wave of pure vacuum at the target. This move always goes first.,100,40,30,https://bulbapedia.bulbagarden.net/wiki/Vacuum_Wave_(move),
972895c2-4ac7-4a88-83a5-1c9be5bc2e41,Fighting,Special,focus-blast,Focus Blast,The user heightens its mental focus and unleashes its power. This may also lower the target's Sp. Def stat.,70,120,5,https://bulbapedia.bulbagarden.net/wiki/Focus_Blast_(move),
af5bfc62-dd49-4928-aa0c-be22e1cceb7d,Grass,Special,energy-ball,Energy Ball,The user draws power from nature and fires it at the target. This may also lower the target's Sp. Def stat.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Energy_Ball_(move),
b3a340aa-5dac-49d5-8873-b465dad8d111,Flying,Physical,brave-bird,Brave Bird,The user tucks in its wings and charges at a low altitude. This also damages the user quite a lot.,100,120,15,https://bulbapedia.bulbagarden.net/wiki/Brave_Bird_(move),
6e2c53af-2f57-44d0-8b55-c3a802dcad2b,Ground,Special,earth-power,Earth Power,The user makes the ground under the target erupt with power. This may also lower the target's Sp. Def stat.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Earth_Power_(move),
7aa2a835-5e37-46b5-94f4-ec0362ba12f1,Dark,Status,switcheroo,Switcheroo,The user trades held items with the target faster than the eye can follow.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Switcheroo_(move),
006a73be-6b87-4c4c-a7bb-43ecfefa9d9a,Normal,Physical,giga-impact,Giga Impact,The user charges at the target using every bit of its power. The user can't move on the next turn.,90,150,5,https://bulbapedia.bulbagarden.net/wiki/Giga_Impact_(move),
