id,number,category,unique_name,display_name,base_friendship,catch_rate,growth_rate,egg_cycles,egg_group_primary,egg_group_secondary,url,notes
e45f8c67-f6c8-4d1e-a10f-470dfa1e134e,142,Standard,aerodactyl,Aerodactyl,70,45,Slow,35,Flying,,https://bulbapedia.bulbagarden.net/wiki/Aerodactyl_(Pokémon),
8747f669-482e-453b-9365-a22cd17ef5a9,143,Standard,snorlax,Snorlax,70,25,Slow,40,Monster,,https://bulbapedia.bulbagarden.net/wiki/Snorlax_(Pokémon),
d7752598-3f71-4a7e-a383-5ec2e2c2bba2,144,Legendary,articuno,Articuno,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Articuno_(Pokémon),
a5a23831-4ff3-4a03-9df8-039482018b16,145,Legendary,zapdos,Zapdos,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Zapdos_(Pokémon),
4b8b12c0-4fb5-46e9-b762-a028022d5a9f,146,Legendary,moltres,Moltres,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Moltres_(Pokémon),
4adce56f-0636-4925-ac98-1013aa5942a1,147,Standard,dratini,Dratini,35,45,Slow,40,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Dratini_(Pokémon),
37c617d4-565e-49f8-b359-83ad7cdc3bbf,148,Standard,dragonair,Dragonair,35,45,Slow,40,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Dragonair_(Pokémon),
3810a673-b74e-4cf0-8cb5-70a42fc9cc81,149,Standard,dragonite,Dragonite,35,45,Slow,40,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Dragonite_(Pokémon),
a222252c-451a-41dc-8d79-523cebe2ed44,150,Legendary,mewtwo,Mewtwo,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Mewtwo_(Pokémon),
3e0cdd17-48cc-4af6-b157-7525dafbdf4e,151,Mythical,mew,Mew,100,45,MediumSlow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Mew_(Pokémon),
ab765361-6712-436e-98f0-d7020f02ef01,152,Standard,chikorita,Chikorita,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Chikorita_(Pokémon),
a7a64c89-0f7b-4f0e-9380-ebd9f41d7d55,153,Standard,bayleef,Bayleef,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Bayleef_(Pokémon),
5e276a6a-e7fd-4950-828f-ef47591fd737,154,Standard,meganium,Meganium,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Meganium_(Pokémon),
4052eb71-69f0-47ea-95a1-ab976def0d9a,155,Standard,cyndaquil,Cyndaquil,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Cyndaquil_(Pokémon),
e96646bf-364e-435f-b78a-7a257016c2db,156,Standard,quilava,Quilava,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Quilava_(Pokémon),
a164dbfe-9215-4c45-be4b-eb64041dd949,157,Standard,typhlosion,Typhlosion,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pokémon),
d6f06398-bba9-4a2f-b133-8316e1543020,158,Standard,totodile,Totodile,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Totodile_(Pokémon),
fea64356-a091-499e-b22a-1ff89dcf05bc,159,Standard,croconaw,Croconaw,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Croconaw_(Pokémon),
949dd2ee-bd2f-4f3b-b5f2-2b44aade2d6c,160,Standard,feraligatr,Feraligatr,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Feraligatr_(Pokémon),
94f84892-bee5-4804-9873-6a91d740fabb,161,Standard,sentret,Sentret,70,255,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Sentret_(Pokémon),
fb253d2d-a7ba-491b-b1f9-2356da40e53f,162,Standard,furret,Furret,70,90,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Furret_(Pokémon),
e8fbc044-7b87-4af0-9bcc-43f4b0b6ca3a,163,Standard,hoothoot,Hoothoot,70,255,MediumFast,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Hoothoot_(Pokémon),
1e3fb1bc-eac7-40c7-902c-7a0459a57ab7,164,Standard,noctowl,Noctowl,70,90,MediumFast,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Noctowl_(Pokémon),
8da1f26d-8f06-434d-9027-01c30a33c47d,165,Standard,ledyba,Ledyba,70,255,Fast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Ledyba_(Pokémon),
c2f75779-5440-42fb-ac66-b22163bbe466,166,Standard,ledian,Ledian,70,90,Fast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Ledian_(Pokémon),
a4285f19-8802-4420-9d92-e73667d4a467,167,Standard,spinarak,Spinarak,70,255,Fast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Spinarak_(Pokémon),
36b9b33e-6c2e-4003-847e-23a9b2c2d1ed,168,Standard,ariados,Ariados,70,90,Fast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Ariados_(Pokémon),
0514f4df-512f-4af0-b94f-132124d9cdf9,169,Standard,crobat,Crobat,70,90,MediumFast,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Crobat_(Pokémon),
37c5cdf6-66a6-4819-829d-ca63b77d9164,170,Standard,chinchou,Chinchou,70,190,Slow,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Chinchou_(Pokémon),
2d15aea5-dc19-4ca7-90f5-ce8a70334788,171,Standard,lanturn,Lanturn,70,75,Slow,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Lanturn_(Pokémon),
5442c1b5-a0d8-4edc-8029-70505d49257c,172,Baby,pichu,Pichu,70,190,MediumFast,10,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Pichu_(Pokémon),
04c3eeae-1667-4122-8a5c-fc0464dd86f4,173,Baby,cleffa,Cleffa,140,150,Fast,10,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Cleffa_(Pokémon),
0c2e43dd-0320-4065-b974-df4a865589c8,174,Baby,igglybuff,Igglybuff,70,170,Fast,10,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Igglybuff_(Pokémon),
d8ae8394-9c31-4db6-98d7-810f7ef62d02,175,Baby,togepi,Togepi,70,190,Fast,10,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Togepi_(Pokémon),
8e3b8235-1e6b-4656-9619-8bb9c62c7e83,176,Standard,togetic,Togetic,70,75,Fast,10,Flying,Fairy,https://bulbapedia.bulbagarden.net/wiki/Togetic_(Pokémon),
7f1a12f2-3e36-478f-b485-3f32a3456f00,177,Standard,natu,Natu,70,190,MediumFast,20,Flying,,https://bulbapedia.bulbagarden.net/wiki/Natu_(Pokémon),
e8e85a36-97d6-4880-bff5-fcc54f2ef8d0,178,Standard,xatu,Xatu,70,75,MediumFast,20,Flying,,https://bulbapedia.bulbagarden.net/wiki/Xatu_(Pokémon),
7882ac58-97b7-4a6a-9fa7-38b1ce037337,179,Standard,mareep,Mareep,70,235,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Mareep_(Pokémon),
93fde1fc-5643-423f-a85d-31f03acb78cb,180,Standard,flaaffy,Flaaffy,70,120,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Flaaffy_(Pokémon),
37959cdb-178b-4153-990e-d3acd205a0c0,181,Standard,ampharos,Ampharos,70,45,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Ampharos_(Pokémon),
4ddaeb0d-6070-4344-8ab0-c2a80638f126,182,Standard,bellossom,Bellossom,70,45,MediumSlow,20,Grass,,https://bulbapedia.bulbagarden.net/wiki/Bellossom_(Pokémon),
1c79516d-a35d-433f-b5cf-7f017eb82f6a,183,Standard,marill,Marill,70,190,Fast,10,Water1,Fairy,https://bulbapedia.bulbagarden.net/wiki/Marill_(Pokémon),
3614d34a-e42c-4ca7-9dde-a6f4cb97f66f,184,Standard,azumarill,Azumarill,70,75,Fast,10,Water1,Fairy,https://bulbapedia.bulbagarden.net/wiki/Azumarill_(Pokémon),
1b749c89-051b-476e-9be4-f65505834d32,185,Standard,sudowoodo,Sudowoodo,70,65,MediumFast,20,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Sudowoodo_(Pokémon),
6afc586a-135a-41da-9354-205a14a70a6a,186,Standard,politoed,Politoed,70,45,MediumSlow,20,Water1,,https://bulbapedia.bulbagarden.net/wiki/Politoed_(Pokémon),
7042f7a1-37c5-4e87-88bf-a52ea8beeb49,187,Standard,hoppip,Hoppip,70,255,MediumSlow,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Hoppip_(Pokémon),
f2247cb1-4bc8-49be-b2d3-a1e981aeb27b,188,Standard,skiploom,Skiploom,70,120,MediumSlow,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Skiploom_(Pokémon),
d9f82ee7-23eb-415d-ba72-b39f0b12a4d9,189,Standard,jumpluff,Jumpluff,70,45,MediumSlow,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Jumpluff_(Pokémon),
e50ce8ae-d0a0-4245-8d4b-776013d2a28f,190,Standard,aipom,Aipom,70,45,Fast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Aipom_(Pokémon),
04adda0a-dbc4-4fcd-8104-f06eb46ba45e,191,Standard,sunkern,Sunkern,70,235,MediumSlow,20,Grass,,https://bulbapedia.bulbagarden.net/wiki/Sunkern_(Pokémon),
cdd3223a-1012-4300-9d31-bd2d46c9ba46,192,Standard,sunflora,Sunflora,70,120,MediumSlow,20,Grass,,https://bulbapedia.bulbagarden.net/wiki/Sunflora_(Pokémon),
915f734c-80b5-4654-a81d-a72b55fc58ba,193,Standard,yanma,Yanma,70,75,MediumFast,20,Bug,,https://bulbapedia.bulbagarden.net/wiki/Yanma_(Pokémon),
ec1282af-7d34-4380-b21b-e7e72b910174,194,Standard,wooper,Wooper,70,255,MediumFast,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Wooper_(Pokémon),
da48327c-c43e-4131-ac53-3edf3a9da9d2,195,Standard,quagsire,Quagsire,70,90,MediumFast,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Quagsire_(Pokémon),
9919bb0e-6c91-451c-98ad-0fb0112436a6,196,Standard,espeon,Espeon,70,45,MediumFast,35,Field,,https://bulbapedia.bulbagarden.net/wiki/Espeon_(Pokémon),
3daaa654-400c-4e69-a955-75446420af57,197,Standard,umbreon,Umbreon,35,45,MediumFast,35,Field,,https://bulbapedia.bulbagarden.net/wiki/Umbreon_(Pokémon),
b9f55009-47e3-4cfd-a0e7-66796d1bba73,198,Standard,murkrow,Murkrow,35,30,MediumSlow,20,Flying,,https://bulbapedia.bulbagarden.net/wiki/Murkrow_(Pokémon),
5909298e-58df-45bb-b950-993e2c87edbf,199,Standard,slowking,Slowking,70,70,MediumFast,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Slowking_(Pokémon),
a842b6ac-ae92-4bd9-b619-5ddbd6c46170,200,Standard,misdreavus,Misdreavus,35,45,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Misdreavus_(Pokémon),
19326cfa-89cc-445d-bf22-b78d39252c09,201,Standard,unown,Unown,70,225,MediumFast,40,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pokémon),
19dfd0da-9c5d-482d-aa1b-9c24f986ffaa,202,Standard,wobbuffet,Wobbuffet,70,45,MediumFast,20,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Wobbuffet_(Pokémon),
099ef3d0-ed1a-4cb7-955f-d577f0b13da0,203,Standard,girafarig,Girafarig,70,60,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Girafarig_(Pokémon),
ad73c7ca-f91e-41dd-aa2f-a9f5ce746b3c,204,Standard,pineco,Pineco,70,190,MediumFast,20,Bug,,https://bulbapedia.bulbagarden.net/wiki/Pineco_(Pokémon),
fedb80de-70bc-4e25-9252-50ebbcaa0829,205,Standard,forretress,Forretress,70,75,MediumFast,20,Bug,,https://bulbapedia.bulbagarden.net/wiki/Forretress_(Pokémon),
86653618-ea08-41ab-bd52-399386cd365c,206,Standard,dunsparce,Dunsparce,70,190,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Dunsparce_(Pokémon),
41cf5969-35bc-4246-bbc7-d4d092bdd785,207,Standard,gligar,Gligar,70,60,MediumSlow,20,Bug,,https://bulbapedia.bulbagarden.net/wiki/Gligar_(Pokémon),
9127ea63-cec3-4500-bd3e-e07b99b24a66,208,Standard,steelix,Steelix,70,25,MediumFast,25,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Steelix_(Pokémon),
80c6c2d1-73f4-4196-a8cc-a37496de40b6,209,Standard,snubbull,Snubbull,70,190,Fast,20,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Snubbull_(Pokémon),
bc0d4455-bfb7-4379-8744-261ebfa9e9fd,210,Standard,granbull,Granbull,70,75,Fast,20,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Granbull_(Pokémon),
423d75fd-e62c-4269-a4a6-01f5ca7ed18f,211,Standard,qwilfish,Qwilfish,70,45,MediumFast,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Qwilfish_(Pokémon),
8f2cc102-8de1-4ec7-9aa1-6f46db4f7010,212,Standard,scizor,Scizor,70,25,MediumFast,25,Bug,,https://bulbapedia.bulbagarden.net/wiki/Scizor_(Pokémon),
287a4f4a-a0eb-4fb0-8099-d28734136125,213,Standard,shuckle,Shuckle,70,190,MediumSlow,20,Bug,,https://bulbapedia.bulbagarden.net/wiki/Shuckle_(Pokémon),
14be442e-def2-41f1-8705-f6cc4ac7c449,214,Standard,heracross,Heracross,70,45,Slow,25,Bug,,https://bulbapedia.bulbagarden.net/wiki/Heracross_(Pokémon),
db3d676e-8987-4416-a541-0e27b3bb11b8,215,Standard,sneasel,Sneasel,35,60,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Sneasel_(Pokémon),
853bf865-d412-4299-8b6f-e68ac1cd4d5d,216,Standard,teddiursa,Teddiursa,70,120,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Teddiursa_(Pokémon),
c8ee29db-dc58-46d5-a9c1-f828db3688b7,217,Standard,ursaring,Ursaring,70,60,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Ursaring_(Pokémon),
eac1bfa9-ea1a-4be8-a08c-814b81fc8d16,218,Standard,slugma,Slugma,70,190,MediumFast,20,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Slugma_(Pokémon),
a151e73a-201d-4bf4-9dbd-0f273a66a973,219,Standard,magcargo,Magcargo,70,75,MediumFast,20,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Magcargo_(Pokémon),
0654c57b-5464-451a-9f17-88a04b3dbbeb,220,Standard,swinub,Swinub,70,225,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Swinub_(Pokémon),
a57d167d-ad49-4657-bd0f-74e8ddeecbb2,221,Standard,piloswine,Piloswine,70,75,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Piloswine_(Pokémon),
7b9ef041-f2d2-4506-a9c4-6cd353632e73,222,Standard,corsola,Corsola,70,60,Fast,20,Water1,Water3,https://bulbapedia.bulbagarden.net/wiki/Corsola_(Pokémon),
a2f022bb-4807-4cca-b79a-e00e62c5b066,223,Standard,remoraid,Remoraid,70,190,MediumFast,20,Water1,Water2,https://bulbapedia.bulbagarden.net/wiki/Remoraid_(Pokémon),
3dd553dc-f194-4ab7-a1b6-e99ce4ba97df,224,Standard,octillery,Octillery,70,75,MediumFast,20,Water1,Water2,https://bulbapedia.bulbagarden.net/wiki/Octillery_(Pokémon),
40c332a7-16ac-4144-b5a1-70158ead7273,225,Standard,delibird,Delibird,70,45,Fast,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Delibird_(Pokémon),
f2d87460-3de0-48c8-89b5-fbb8fe3c01ba,226,Standard,mantine,Mantine,70,25,Slow,25,Water1,,https://bulbapedia.bulbagarden.net/wiki/Mantine_(Pokémon),
600a790a-a217-47a1-9ec9-04bec690efc9,227,Standard,skarmory,Skarmory,70,25,Slow,25,Flying,,https://bulbapedia.bulbagarden.net/wiki/Skarmory_(Pokémon),
3b8825cc-cf57-49fe-9a0c-403e7b8dea15,228,Standard,houndour,Houndour,35,120,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Houndour_(Pokémon),
e4d6f984-0971-4be0-98a8-e659ccc1cc1e,229,Standard,houndoom,Houndoom,35,45,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Houndoom_(Pokémon),
7145a937-5cdb-4bf7-94ec-9b9515c5296e,230,Standard,kingdra,Kingdra,70,45,MediumFast,20,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Kingdra_(Pokémon),
36f1f235-bf9b-4307-a080-37cc50e1db45,231,Standard,phanpy,Phanpy,70,120,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Phanpy_(Pokémon),
e841a7d2-c5be-45c7-bda5-ed6d8316a0cf,232,Standard,donphan,Donphan,70,60,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Donphan_(Pokémon),
86bf2519-5fd9-4381-90a0-70470029f53d,233,Standard,porygon2,Porygon2,70,45,MediumFast,20,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Porygon2_(Pokémon),
abb5c68d-66cd-4b6f-bba7-ccd80291cc0e,234,Standard,stantler,Stantler,70,45,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Stantler_(Pokémon),
2394e156-2c00-4325-a7da-7a1f94149940,235,Standard,smeargle,Smeargle,70,45,Fast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Smeargle_(Pokémon),
ab8cd976-1290-4cca-bfa8-e834b9a47474,236,Baby,tyrogue,Tyrogue,70,75,MediumFast,25,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Tyrogue_(Pokémon),
4dfdbd7d-2e64-453e-be77-a6dd7a230bba,237,Standard,hitmontop,Hitmontop,70,45,MediumFast,25,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Hitmontop_(Pokémon),
19c50511-faa4-4862-ab07-a290a627f628,238,Baby,smoochum,Smoochum,70,45,MediumFast,25,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Smoochum_(Pokémon),
fabd018d-838d-4db3-a0e0-74382d3805ee,239,Baby,elekid,Elekid,70,45,MediumFast,25,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Elekid_(Pokémon),
87f726c7-c604-451a-ad81-920eff53e86d,240,Baby,magby,Magby,70,45,MediumFast,25,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Magby_(Pokémon),
a92468af-7aac-4056-ba10-24f9ec1883c3,241,Standard,miltank,Miltank,70,45,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Miltank_(Pokémon),
915c700b-b86b-4360-b4b1-974e5b2cd406,242,Standard,blissey,Blissey,140,30,Fast,40,Fairy,,https://bulbapedia.bulbagarden.net/wiki/Blissey_(Pokémon),
404d4794-aaa5-4972-bcdc-eefacf7aa7eb,243,Legendary,raikou,Raikou,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Raikou_(Pokémon),
06f8772c-68ca-4a1a-acfb-de81a4dcd2cb,244,Legendary,entei,Entei,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Entei_(Pokémon),
78ff4f69-0d93-43a6-815b-724ffa4f1771,245,Legendary,suicune,Suicune,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Suicune_(Pokémon),
ea5b1064-2d7a-4b35-b6d1-c4180ed0861e,246,Standard,larvitar,Larvitar,35,45,Slow,40,Monster,,https://bulbapedia.bulbagarden.net/wiki/Larvitar_(Pokémon),
10ba76e3-b5df-485f-9564-e1aac0b8391e,247,Standard,pupitar,Pupitar,35,45,Slow,40,Monster,,https://bulbapedia.bulbagarden.net/wiki/Pupitar_(Pokémon),
2c5b0ab8-b1c0-44e0-8786-d0366c4281f4,248,Standard,tyranitar,Tyranitar,35,45,Slow,40,Monster,,https://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pokémon),
b75f5977-e13c-413d-abac-6d99b6096506,249,Legendary,lugia,Lugia,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Lugia_(Pokémon),
fed62a9a-f3a7-42a0-9687-32b4ee9e161d,250,Legendary,ho-oh,Ho-Oh,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Ho-Oh_(Pokémon),
d023c710-5c3d-4dd6-bb3f-1bacab253737,251,Mythical,celebi,Celebi,100,45,MediumSlow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Celebi_(Pokémon),
61678eac-21a1-4d0d-a58f-e24f52258b9b,252,Standard,treecko,Treecko,70,45,MediumSlow,20,Monster,Dragon,https://bulbapedia.bulbagarden.net/wiki/Treecko_(Pokémon),
d538dc2f-8463-42ff-9e6d-de89c9f9454e,253,Standard,grovyle,Grovyle,70,45,MediumSlow,20,Monster,Dragon,https://bulbapedia.bulbagarden.net/wiki/Grovyle_(Pokémon),
6f21e3e2-0925-4e25-8548-7d81810a2e88,254,Standard,sceptile,Sceptile,70,45,MediumSlow,20,Monster,Dragon,https://bulbapedia.bulbagarden.net/wiki/Sceptile_(Pokémon),
10f28c69-5118-4078-b3c9-a4bac09017c7,255,Standard,torchic,Torchic,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Torchic_(Pokémon),
b2270dcd-da74-4407-bc23-27ea76ffdabd,256,Standard,combusken,Combusken,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Combusken_(Pokémon),
9948d9b0-0a50-43db-9db3-5963c76beadb,257,Standard,blaziken,Blaziken,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Blaziken_(Pokémon),
89c15bb9-1d07-4a03-a053-82aa9af73ece,258,Standard,mudkip,Mudkip,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Mudkip_(Pokémon),
09661135-b37e-40bd-852c-ce98c4258cc2,259,Standard,marshtomp,Marshtomp,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Marshtomp_(Pokémon),
44879fa6-889e-46ab-92a1-c0049fe88fdd,260,Standard,swampert,Swampert,70,45,MediumSlow,20,Monster,Water1,https://bulbapedia.bulbagarden.net/wiki/Swampert_(Pokémon),
0749e0f4-9779-47bd-8fff-1d66342e9484,261,Standard,poochyena,Poochyena,70,255,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Poochyena_(Pokémon),
bdc545b8-f21f-46cb-929f-8a6eaa363d64,262,Standard,mightyena,Mightyena,70,127,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Mightyena_(Pokémon),
f1027b84-1e3a-4380-bca8-3e13db4b0059,263,Standard,zigzagoon,Zigzagoon,70,255,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Zigzagoon_(Pokémon),
62119049-8062-496f-8a64-506f98454aa8,264,Standard,linoone,Linoone,70,90,MediumFast,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Linoone_(Pokémon),
46a71b19-eb62-4737-8dd4-aaa447811ed6,265,Standard,wurmple,Wurmple,70,255,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Wurmple_(Pokémon),
dee8b997-a260-4ca8-a2d7-4fb194a1ca4f,266,Standard,silcoon,Silcoon,70,120,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Silcoon_(Pokémon),
20cad835-121b-4a61-bf96-6c296efa8999,267,Standard,beautifly,Beautifly,70,45,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Beautifly_(Pokémon),
c22b8c01-f8bc-44c4-baad-8fe1e1fec5a4,268,Standard,cascoon,Cascoon,70,120,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Cascoon_(Pokémon),
11d4aaee-4d51-4371-8f70-986a3185c498,269,Standard,dustox,Dustox,70,45,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Dustox_(Pokémon),
8e624e74-3fbd-423b-9962-f8f6b74b22c4,270,Standard,lotad,Lotad,70,255,MediumSlow,15,Water1,Grass,https://bulbapedia.bulbagarden.net/wiki/Lotad_(Pokémon),
876da36e-e33e-43fa-be3f-f56667c82983,271,Standard,lombre,Lombre,70,120,MediumSlow,15,Water1,Grass,https://bulbapedia.bulbagarden.net/wiki/Lombre_(Pokémon),
ef169505-ebec-4a0c-b759-87c5a0c56764,272,Standard,ludicolo,Ludicolo,70,45,MediumSlow,15,Water1,Grass,https://bulbapedia.bulbagarden.net/wiki/Ludicolo_(Pokémon),
75961b63-4c07-4497-9daa-31e4f73f2494,273,Standard,seedot,Seedot,70,255,MediumSlow,15,Field,Grass,https://bulbapedia.bulbagarden.net/wiki/Seedot_(Pokémon),
19f580f2-9b86-4d54-83a0-3297b0871a79,274,Standard,nuzleaf,Nuzleaf,70,120,MediumSlow,15,Field,Grass,https://bulbapedia.bulbagarden.net/wiki/Nuzleaf_(Pokémon),
43cbe5e8-18e3-4a76-a817-ccce22af1ea4,275,Standard,shiftry,Shiftry,70,45,MediumSlow,15,Field,Grass,https://bulbapedia.bulbagarden.net/wiki/Shiftry_(Pokémon),
05fc3861-ece7-4163-b126-eb434072c4eb,276,Standard,taillow,Taillow,70,200,MediumSlow,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Taillow_(Pokémon),
f68b0095-a5c2-4cef-a149-c38670dc5684,277,Standard,swellow,Swellow,70,45,MediumSlow,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Swellow_(Pokémon),
b121a098-f3c9-44b3-8688-6a133019d119,278,Standard,wingull,Wingull,70,190,MediumFast,20,Water1,Flying,https://bulbapedia.bulbagarden.net/wiki/Wingull_(Pokémon),
7e6f43e3-3ea8-4a35-b820-67de0771ec84,279,Standard,pelipper,Pelipper,70,45,MediumFast,20,Water1,Flying,https://bulbapedia.bulbagarden.net/wiki/Pelipper_(Pokémon),
368b2e58-6323-49b6-b6b5-20c0de73c6b0,280,Standard,ralts,Ralts,35,235,Slow,20,HumanLike,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Ralts_(Pokémon),
23748e9b-0ca8-40b7-a78d-86aca821bd90,281,Standard,kirlia,Kirlia,35,120,Slow,20,HumanLike,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Kirlia_(Pokémon),
3811b218-b45b-4950-80c0-30e6b5a5acb7,282,Standard,gardevoir,Gardevoir,35,45,Slow,20,HumanLike,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Gardevoir_(Pokémon),
4b5ad7d0-3bef-48ff-8545-56ce498b7879,283,Standard,surskit,Surskit,70,200,MediumFast,15,Water1,Bug,https://bulbapedia.bulbagarden.net/wiki/Surskit_(Pokémon),
