id,species,is_default,unique_name,display_name,genus,description,gender_ratio,can_change_form,url,notes
611bfb33-0b56-497c-86fe-466b12551ea4,cyndaquil,True,cyndaquil,Cyndaquil,Fire Mouse,,7,False,https://bulbapedia.bulbagarden.net/wiki/Cyndaquil_(Pokémon),
1d306b24-f831-43de-9021-aaa5d601d108,quilava,True,quilava,Quilava,Volcano,,7,False,https://bulbapedia.bulbagarden.net/wiki/Quilava_(Pokémon),
5d168fd7-ad68-458b-bed4-d25c237b47de,typhlosion,True,typhlosion,Typhlosion,Volcano,,7,False,https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pokémon),
52d60942-0398-48a6-b56d-7c3f19cc9952,totodile,True,totodile,Totodile,Big Jaw,,7,False,https://bulbapedia.bulbagarden.net/wiki/Totodile_(Pokémon),
0d7d4d59-2cda-435a-8d61-d3a3fec8d73f,croconaw,True,croconaw,Croconaw,Big Jaw,,7,False,https://bulbapedia.bulbagarden.net/wiki/Croconaw_(Pokémon),
dfc7d52e-784c-445f-b9cb-116da0ce9c3d,feraligatr,True,feraligatr,Feraligatr,Big Jaw,,7,False,https://bulbapedia.bulbagarden.net/wiki/Feraligatr_(Pokémon),
ec85a959-f1b5-4436-8186-b677a7303a41,sentret,True,sentret,Sentret,Scout,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sentret_(Pokémon),
a17f6a1f-e793-4676-accc-a4a1533d054b,furret,True,furret,Furret,Long Body,,4,False,https://bulbapedia.bulbagarden.net/wiki/Furret_(Pokémon),
6ae5c349-c295-414d-8ca1-9d28ef61a0a5,hoothoot,True,hoothoot,Hoothoot,Owl,,4,False,https://bulbapedia.bulbagarden.net/wiki/Hoothoot_(Pokémon),
58da118f-fef8-445b-be56-69cb1e116c46,noctowl,True,noctowl,Noctowl,Owl,,4,False,https://bulbapedia.bulbagarden.net/wiki/Noctowl_(Pokémon),
d119e51f-b35e-480f-a364-eb771e18c245,ledyba,True,ledyba,Ledyba,Five Star,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ledyba_(Pokémon),
8eb921db-c5bb-4d30-b12d-135828873c00,ledian,True,ledian,Ledian,Five Star,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ledian_(Pokémon),
a4420c7a-ec46-414c-9dc2-39824784159f,spinarak,True,spinarak,Spinarak,String Spit,,4,False,https://bulbapedia.bulbagarden.net/wiki/Spinarak_(Pokémon),
6f98f7b3-6c7a-4044-a3ed-e450038ce56c,ariados,True,ariados,Ariados,Long Leg,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ariados_(Pokémon),
9c56e192-b330-4c54-9e22-070283d4022f,crobat,True,crobat,Crobat,Bat,,4,False,https://bulbapedia.bulbagarden.net/wiki/Crobat_(Pokémon),
5e95b616-0648-448c-88d3-51a9218a858b,chinchou,True,chinchou,Chinchou,Angler,,4,False,https://bulbapedia.bulbagarden.net/wiki/Chinchou_(Pokémon),
cfd9ae07-d061-4995-a0c4-0e8b50906759,lanturn,True,lanturn,Lanturn,Light,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lanturn_(Pokémon),
8c36c300-441f-4a80-ab84-0801ca79e57b,pichu,True,pichu,Pichu,Tiny Mouse,,4,False,https://bulbapedia.bulbagarden.net/wiki/Pichu_(Pokémon),
88035ca3-1d96-46f8-853a-5372599122c9,cleffa,True,cleffa,Cleffa,Star Shape,,2,False,https://bulbapedia.bulbagarden.net/wiki/Cleffa_(Pokémon),
33aa3ed1-7b54-49c3-9e0c-9e6a4875d02e,igglybuff,True,igglybuff,Igglybuff,Balloon,,2,False,https://bulbapedia.bulbagarden.net/wiki/Igglybuff_(Pokémon),
8642cd40-e4a2-4e29-8130-0204793c6389,togepi,True,togepi,Togepi,Spike Ball,,7,False,https://bulbapedia.bulbagarden.net/wiki/Togepi_(Pokémon),
89d5c19d-cf16-4d3e-a9c9-cf3208b88a38,togetic,True,togetic,Togetic,Happiness,,7,False,https://bulbapedia.bulbagarden.net/wiki/Togetic_(Pokémon),
832f4141-17fe-40fa-9675-8b9d2043711e,natu,True,natu,Natu,Tiny Bird,,4,False,https://bulbapedia.bulbagarden.net/wiki/Natu_(Pokémon),
45316289-b1de-4177-a1f0-3b26ac2fe72e,xatu,True,xatu,Xatu,Mystic,,4,False,https://bulbapedia.bulbagarden.net/wiki/Xatu_(Pokémon),
4f8a4c58-07e7-4654-ad66-fe52715e84ef,mareep,True,mareep,Mareep,Wool,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mareep_(Pokémon),
6cd523ac-6749-4b49-82ba-81d687721cab,flaaffy,True,flaaffy,Flaaffy,Wool,,4,False,https://bulbapedia.bulbagarden.net/wiki/Flaaffy_(Pokémon),
2d1d3c41-f34b-47bd-b898-d6009f5d437a,ampharos,True,ampharos,Ampharos,Light,,4,True,https://bulbapedia.bulbagarden.net/wiki/Ampharos_(Pokémon),
235a99e7-adff-40db-a736-764d5701bea0,bellossom,True,bellossom,Bellossom,Flower,,4,False,https://bulbapedia.bulbagarden.net/wiki/Bellossom_(Pokémon),
19e82041-326c-4747-88c9-6b2f32982fba,marill,True,marill,Marill,Aqua Mouse,,4,False,https://bulbapedia.bulbagarden.net/wiki/Marill_(Pokémon),
328c28c3-6d27-4e8d-9774-27b73c276320,azumarill,True,azumarill,Azumarill,Aqua Rabbit,,4,False,https://bulbapedia.bulbagarden.net/wiki/Azumarill_(Pokémon),
8f6b1fbc-3ae9-4b92-8a9a-aca74a01289f,sudowoodo,True,sudowoodo,Sudowoodo,Imitation,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sudowoodo_(Pokémon),
d7db9687-fd05-4016-b3e3-c4b2ec9ece7a,politoed,True,politoed,Politoed,Frog,,4,False,https://bulbapedia.bulbagarden.net/wiki/Politoed_(Pokémon),
c9bc171b-1231-4f93-9670-64aeeca047a7,hoppip,True,hoppip,Hoppip,Cottonweed,,4,False,https://bulbapedia.bulbagarden.net/wiki/Hoppip_(Pokémon),
31208a74-bbcf-4bea-a05d-327e8b4211b4,skiploom,True,skiploom,Skiploom,Cottonweed,,4,False,https://bulbapedia.bulbagarden.net/wiki/Skiploom_(Pokémon),
8fdc5cba-6638-4c08-a130-f00be4d86ae8,jumpluff,True,jumpluff,Jumpluff,Cottonweed,,4,False,https://bulbapedia.bulbagarden.net/wiki/Jumpluff_(Pokémon),
0ad4d101-8df3-4076-b3db-fb46a276b7e1,aipom,True,aipom,Aipom,Long Tail,,4,False,https://bulbapedia.bulbagarden.net/wiki/Aipom_(Pokémon),
839416c4-f76d-4b9a-bf96-c335b9067034,sunkern,True,sunkern,Sunkern,Seed,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sunkern_(Pokémon),
891cd3d5-3ddc-4c23-826c-7185002e9c17,sunflora,True,sunflora,Sunflora,Sun,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sunflora_(Pokémon),
620b656d-ed83-41d1-ac34-c72fc2a9e1fe,yanma,True,yanma,Yanma,Clear Wing,,4,False,https://bulbapedia.bulbagarden.net/wiki/Yanma_(Pokémon),
04f57739-561e-4d9e-bb47-59a9d42a9729,wooper,True,wooper,Wooper,Water Fish,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wooper_(Pokémon),
b7627c31-2ddf-4e72-9ae4-dbfe568255cf,quagsire,True,quagsire,Quagsire,Water Fish,,4,False,https://bulbapedia.bulbagarden.net/wiki/Quagsire_(Pokémon),
061df847-c67c-427a-bd22-ab026863fb79,espeon,True,espeon,Espeon,Sun,,7,False,https://bulbapedia.bulbagarden.net/wiki/Espeon_(Pokémon),
87d4965d-c816-4359-a8f6-ec3d9ded4e1c,umbreon,True,umbreon,Umbreon,Moonlight,,7,False,https://bulbapedia.bulbagarden.net/wiki/Umbreon_(Pokémon),
498400dc-990b-4309-a758-0a688fb6fda1,murkrow,True,murkrow,Murkrow,Darkness,,4,False,https://bulbapedia.bulbagarden.net/wiki/Murkrow_(Pokémon),
044985f3-7053-41ba-bd85-7436d5ddc39d,slowking,True,slowking,Slowking,Royal,,4,False,https://bulbapedia.bulbagarden.net/wiki/Slowking_(Pokémon),
ab29e4dc-82ad-44f4-bf38-f335b7f68253,misdreavus,True,misdreavus,Misdreavus,Screech,,4,False,https://bulbapedia.bulbagarden.net/wiki/Misdreavus_(Pokémon),
a959b7b7-6f6c-4468-aa6b-8755ea0506d9,unown,True,unown,Unown,Symbol,,,False,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pokémon),
1b4d61ed-a2bc-42b8-a32a-8ead9a0446a2,wobbuffet,True,wobbuffet,Wobbuffet,Patient,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wobbuffet_(Pokémon),
b656e046-e564-47ed-972a-a58789776593,girafarig,True,girafarig,Girafarig,Long Neck,,4,False,https://bulbapedia.bulbagarden.net/wiki/Girafarig_(Pokémon),
511aac72-f088-40d8-a95d-ecbfb3d590a4,pineco,True,pineco,Pineco,Bagworm,,4,False,https://bulbapedia.bulbagarden.net/wiki/Pineco_(Pokémon),
3e1fa962-0f1d-43c1-b3ae-8525659fa560,forretress,True,forretress,Forretress,Bagworm,,4,False,https://bulbapedia.bulbagarden.net/wiki/Forretress_(Pokémon),
3a050957-92ab-4d8c-8e99-5252d6249126,dunsparce,True,dunsparce,Dunsparce,Land Snake,,4,False,https://bulbapedia.bulbagarden.net/wiki/Dunsparce_(Pokémon),
cfb862dc-da90-4902-a3de-85d0efb71a51,gligar,True,gligar,Gligar,Fly Scorpion,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gligar_(Pokémon),
943176d8-5867-44cb-98dd-c851eb5cd487,steelix,True,steelix,Steelix,Iron Snake,,4,True,https://bulbapedia.bulbagarden.net/wiki/Steelix_(Pokémon),
f987766d-3c4c-4810-8632-8d06a53393c2,snubbull,True,snubbull,Snubbull,Fairy,,2,False,https://bulbapedia.bulbagarden.net/wiki/Snubbull_(Pokémon),
d6728084-b194-497a-b323-6718a1f5a09a,granbull,True,granbull,Granbull,Fairy,,2,False,https://bulbapedia.bulbagarden.net/wiki/Granbull_(Pokémon),
edad01a7-6414-441b-a086-4a171fa7ba45,qwilfish,True,qwilfish,Qwilfish,Balloon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Qwilfish_(Pokémon),
756a3f75-ec5e-42ae-9c30-aae662e935de,scizor,True,scizor,Scizor,Pincer,,4,True,https://bulbapedia.bulbagarden.net/wiki/Scizor_(Pokémon),
31d1f948-2236-4f48-a6fe-8aa980871ed5,shuckle,True,shuckle,Shuckle,Mold,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shuckle_(Pokémon),
11ea409f-6831-41a5-9055-f67e17ede9c3,heracross,True,heracross,Heracross,Single Horn,,4,True,https://bulbapedia.bulbagarden.net/wiki/Heracross_(Pokémon),
2ff678f6-8266-46cf-ab15-e6de2a30184f,sneasel,True,sneasel,Sneasel,Sharp Claw,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sneasel_(Pokémon),
519d1938-d55c-47b6-a7cc-0b3198c2fd52,teddiursa,True,teddiursa,Teddiursa,Little Bear,,4,False,https://bulbapedia.bulbagarden.net/wiki/Teddiursa_(Pokémon),
afc0eb56-1773-418d-b518-58c39744b531,ursaring,True,ursaring,Ursaring,Hibernator,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ursaring_(Pokémon),
f3cfe3e5-4682-444d-843f-bb9d12069eb5,slugma,True,slugma,Slugma,Lava,,4,False,https://bulbapedia.bulbagarden.net/wiki/Slugma_(Pokémon),
09789ee6-e9a7-461c-9745-e8dc3dd0078d,magcargo,True,magcargo,Magcargo,Lava,,4,False,https://bulbapedia.bulbagarden.net/wiki/Magcargo_(Pokémon),
ee565f23-47d1-4d2e-905d-7d39c66530f2,swinub,True,swinub,Swinub,Pig,,4,False,https://bulbapedia.bulbagarden.net/wiki/Swinub_(Pokémon),
c0697db3-9f21-475f-aa60-b84e4990947c,piloswine,True,piloswine,Piloswine,Swine,,4,False,https://bulbapedia.bulbagarden.net/wiki/Piloswine_(Pokémon),
9954fd4e-d24d-4cb5-95a8-282364ee33ca,corsola,True,corsola,Corsola,Coral,,2,False,https://bulbapedia.bulbagarden.net/wiki/Corsola_(Pokémon),
84c22b1c-42be-42b6-a8a5-3030f4fc2055,remoraid,True,remoraid,Remoraid,Jet,,4,False,https://bulbapedia.bulbagarden.net/wiki/Remoraid_(Pokémon),
15a78f35-0665-49af-83d8-4bb258d098b2,octillery,True,octillery,Octillery,Jet,,4,False,https://bulbapedia.bulbagarden.net/wiki/Octillery_(Pokémon),
46730425-47cd-4a8a-ba50-e99a75c582b9,delibird,True,delibird,Delibird,Delivery,,4,False,https://bulbapedia.bulbagarden.net/wiki/Delibird_(Pokémon),
3127ecb0-e73b-4c1f-91ae-46f6d0e98da1,mantine,True,mantine,Mantine,Kite,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mantine_(Pokémon),
22d81b76-c8bf-4571-b7f1-8665e77c9699,skarmory,True,skarmory,Skarmory,Armor Bird,,4,False,https://bulbapedia.bulbagarden.net/wiki/Skarmory_(Pokémon),
6aadf2fe-fb3f-4e09-ae61-68d342484410,houndour,True,houndour,Houndour,Dark,,4,False,https://bulbapedia.bulbagarden.net/wiki/Houndour_(Pokémon),
7e5a892b-4714-473e-b17d-80e3ae113d6d,houndoom,True,houndoom,Houndoom,Dark,,4,True,https://bulbapedia.bulbagarden.net/wiki/Houndoom_(Pokémon),
2a29ea64-b417-44f0-a952-f93342fadc02,kingdra,True,kingdra,Kingdra,Dragon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Kingdra_(Pokémon),
540055cf-618c-4521-850b-4ebf20685b2f,phanpy,True,phanpy,Phanpy,Long Nose,,4,False,https://bulbapedia.bulbagarden.net/wiki/Phanpy_(Pokémon),
a5cf0df3-ac6e-46bd-95cc-1ea82be92dff,donphan,True,donphan,Donphan,Armor,,4,False,https://bulbapedia.bulbagarden.net/wiki/Donphan_(Pokémon),
26b8efe0-3a92-42d1-9442-16b840c3bb9b,porygon2,True,porygon2,Porygon2,Virtual,,,False,https://bulbapedia.bulbagarden.net/wiki/Porygon2_(Pokémon),
769ef504-9fe5-4b92-8f28-7d67b32a6cf7,stantler,True,stantler,Stantler,Big Horn,,4,False,https://bulbapedia.bulbagarden.net/wiki/Stantler_(Pokémon),
7c573a30-ef73-46fc-ab60-20d55f0a686f,smeargle,True,smeargle,Smeargle,Painter,,4,False,https://bulbapedia.bulbagarden.net/wiki/Smeargle_(Pokémon),
0d986fa1-ebe5-4b4c-ac36-579489bbc115,tyrogue,True,tyrogue,Tyrogue,Scuffle,,8,False,https://bulbapedia.bulbagarden.net/wiki/Tyrogue_(Pokémon),
7e6faf9e-6c18-4b46-b390-4d89c17c2f5f,hitmontop,True,hitmontop,Hitmontop,Handstand,,8,False,https://bulbapedia.bulbagarden.net/wiki/Hitmontop_(Pokémon),
3065cddc-6368-4b9d-90a1-5f9c936dada4,smoochum,True,smoochum,Smoochum,Kiss,,0,False,https://bulbapedia.bulbagarden.net/wiki/Smoochum_(Pokémon),
7f7355f4-c33f-4b55-8bde-86607558ba0f,elekid,True,elekid,Elekid,Electric,,6,False,https://bulbapedia.bulbagarden.net/wiki/Elekid_(Pokémon),
cd93152e-22be-476b-9168-4175ee4ecce9,magby,True,magby,Magby,Live Coal,,6,False,https://bulbapedia.bulbagarden.net/wiki/Magby_(Pokémon),
478d34ba-8975-40dc-b2fa-e0a029b511c4,miltank,True,miltank,Miltank,Milk Cow,,0,False,https://bulbapedia.bulbagarden.net/wiki/Miltank_(Pokémon),
38a6b981-2e04-4bc4-a439-44dcc9be5df4,blissey,True,blissey,Blissey,Happiness,,0,False,https://bulbapedia.bulbagarden.net/wiki/Blissey_(Pokémon),
a45aedae-4809-4375-9759-7ebb4f69478c,raikou,True,raikou,Raikou,Thunder,,,False,https://bulbapedia.bulbagarden.net/wiki/Raikou_(Pokémon),
3e4b4cf9-ff43-44f6-9ef0-96821227d4de,entei,True,entei,Entei,Volcano,,,False,https://bulbapedia.bulbagarden.net/wiki/Entei_(Pokémon),
0097db14-924b-4237-9625-9b8e6bafba29,suicune,True,suicune,Suicune,Aurora,,,False,https://bulbapedia.bulbagarden.net/wiki/Suicune_(Pokémon),
a2cfb7f5-efed-4b97-be00-fb4ee45fc279,larvitar,True,larvitar,Larvitar,Rock Skin,,4,False,https://bulbapedia.bulbagarden.net/wiki/Larvitar_(Pokémon),
28636fb4-3b80-46cc-8b11-affcc8dec5f5,pupitar,True,pupitar,Pupitar,Hard Shell,,4,False,https://bulbapedia.bulbagarden.net/wiki/Pupitar_(Pokémon),
93ebed2c-dd36-484f-a9c3-a3660bd580f7,tyranitar,True,tyranitar,Tyranitar,Armor,,4,True,https://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pokémon),
e73f22b7-62e5-48a5-b034-feefea9c2e40,lugia,True,lugia,Lugia,Diving,,,False,https://bulbapedia.bulbagarden.net/wiki/Lugia_(Pokémon),
44110064-8283-425c-b17b-2abdeec131cd,ho-oh,True,ho-oh,Ho-Oh,Rainbow,,,False,https://bulbapedia.bulbagarden.net/wiki/Ho-Oh_(Pokémon),
8186f16b-3bb6-45c0-8581-92773a6665a8,celebi,True,celebi,Celebi,Time Travel,,,False,https://bulbapedia.bulbagarden.net/wiki/Celebi_(Pokémon),
10b6b258-553a-4860-8eb0-93d542204ed5,treecko,True,treecko,Treecko,Wood Gecko,,7,False,https://bulbapedia.bulbagarden.net/wiki/Treecko_(Pokémon),
6a93443a-98e2-4620-a45a-d345a9392a23,grovyle,True,grovyle,Grovyle,Wood Gecko,,7,False,https://bulbapedia.bulbagarden.net/wiki/Grovyle_(Pokémon),
5ba6cea2-d784-48c0-8097-bfaae697517a,sceptile,True,sceptile,Sceptile,Forest,,7,True,https://bulbapedia.bulbagarden.net/wiki/Sceptile_(Pokémon),
69e39bf3-5e97-4162-b062-276719cf1679,torchic,True,torchic,Torchic,Chick,,7,False,https://bulbapedia.bulbagarden.net/wiki/Torchic_(Pokémon),
56b5c570-6358-4877-a187-93e628d28b31,combusken,True,combusken,Combusken,Young Fowl,,7,False,https://bulbapedia.bulbagarden.net/wiki/Combusken_(Pokémon),
34ad6f68-3de6-46bf-be68-0b38adc9c9fb,blaziken,True,blaziken,Blaziken,Blaze,,7,True,https://bulbapedia.bulbagarden.net/wiki/Blaziken_(Pokémon),
beb474df-b5b4-4db6-b876-2df883fb80c9,mudkip,True,mudkip,Mudkip,Mud Fish,,7,False,https://bulbapedia.bulbagarden.net/wiki/Mudkip_(Pokémon),
cac99a79-effc-48c8-8701-56e3862db50c,marshtomp,True,marshtomp,Marshtomp,Mud Fish,,7,False,https://bulbapedia.bulbagarden.net/wiki/Marshtomp_(Pokémon),
86247ee3-e01e-4c44-b2d4-9c6e8947cc29,swampert,True,swampert,Swampert,Mud Fish,,7,True,https://bulbapedia.bulbagarden.net/wiki/Swampert_(Pokémon),
55a6b945-2500-4e09-ab67-80d7b6b2e3ea,poochyena,True,poochyena,Poochyena,Bite,,4,False,https://bulbapedia.bulbagarden.net/wiki/Poochyena_(Pokémon),
fab02d16-3ccc-40fd-b34e-834120f80afa,mightyena,True,mightyena,Mightyena,Bite,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mightyena_(Pokémon),
b6e3f257-a874-44bc-893e-e4491a35a8de,zigzagoon,True,zigzagoon,Zigzagoon,Tiny Raccoon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Zigzagoon_(Pokémon),
d111f9f5-418a-42c1-ada9-9c7a283489db,linoone,True,linoone,Linoone,Rushing,,4,False,https://bulbapedia.bulbagarden.net/wiki/Linoone_(Pokémon),
8927cc87-7307-48b9-b51c-2a5a49e05422,wurmple,True,wurmple,Wurmple,Worm,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wurmple_(Pokémon),
a0ac8b13-043b-4899-a7ed-0b2ca18cf111,silcoon,True,silcoon,Silcoon,Cocoon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Silcoon_(Pokémon),
9d2c7deb-552d-41f5-89f3-e0019f0b464c,beautifly,True,beautifly,Beautifly,Butterfly,,4,False,https://bulbapedia.bulbagarden.net/wiki/Beautifly_(Pokémon),
5625a0f7-c58a-492c-a9be-2b4a7a784aca,cascoon,True,cascoon,Cascoon,Cocoon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Cascoon_(Pokémon),
977be4e8-c024-4b3b-a3df-9cdef6b7211c,dustox,True,dustox,Dustox,Poison Moth,,4,False,https://bulbapedia.bulbagarden.net/wiki/Dustox_(Pokémon),
52889218-e139-4974-ae9a-0849fa995671,lotad,True,lotad,Lotad,Water Weed,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lotad_(Pokémon),
c74e18d9-8a48-4677-8fcf-4f0aeb1e0ee6,lombre,True,lombre,Lombre,Jolly,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lombre_(Pokémon),
e65a76f2-0437-41c7-a8ce-7d25bcc56a05,ludicolo,True,ludicolo,Ludicolo,Carefree,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ludicolo_(Pokémon),
2c0bf4a9-e719-4dbe-9959-b2f53ce5f667,seedot,True,seedot,Seedot,Acorn,,4,False,https://bulbapedia.bulbagarden.net/wiki/Seedot_(Pokémon),
5b051ceb-e536-470b-84a4-9bfd3a99c44b,nuzleaf,True,nuzleaf,Nuzleaf,Wily,,4,False,https://bulbapedia.bulbagarden.net/wiki/Nuzleaf_(Pokémon),
29ca9307-e92f-4f4d-aa14-0eda2cc31e85,shiftry,True,shiftry,Shiftry,Wicked,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shiftry_(Pokémon),
96fb48dc-39c4-4eac-b599-97e2599dd866,taillow,True,taillow,Taillow,Tiny Swallow,,4,False,https://bulbapedia.bulbagarden.net/wiki/Taillow_(Pokémon),
2fdf0a2d-d17d-4281-944a-6d428ed28d6c,swellow,True,swellow,Swellow,Swallow,,4,False,https://bulbapedia.bulbagarden.net/wiki/Swellow_(Pokémon),
ec481b24-c86c-4ed5-8790-5a5a43f3cfb7,wingull,True,wingull,Wingull,Seagull,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wingull_(Pokémon),
62f0f365-7cb7-46f7-b537-d8494370e12e,pelipper,True,pelipper,Pelipper,Water Bird,,4,False,https://bulbapedia.bulbagarden.net/wiki/Pelipper_(Pokémon),
9e1873f4-e8b6-48b4-b3fe-1b7564744062,ralts,True,ralts,Ralts,Feeling,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ralts_(Pokémon),
b1b90a97-e08f-459f-b0b7-2b0ef69e3de9,kirlia,True,kirlia,Kirlia,Emotion,,4,False,https://bulbapedia.bulbagarden.net/wiki/Kirlia_(Pokémon),
abce1362-b894-4472-be48-8c8b0e239cb7,gardevoir,True,gardevoir,Gardevoir,Embrace,,4,True,https://bulbapedia.bulbagarden.net/wiki/Gardevoir_(Pokémon),
5b4579cb-14d7-4b0b-99aa-62978e392d11,surskit,True,surskit,Surskit,Pond Skater,,4,False,https://bulbapedia.bulbagarden.net/wiki/Surskit_(Pokémon),
ad082b02-a74b-43da-80e1-dcaf21af15c4,masquerain,True,masquerain,Masquerain,Eyeball,,4,False,https://bulbapedia.bulbagarden.net/wiki/Masquerain_(Pokémon),
fdd8caaa-bcda-467c-a2e1-37ea824490d2,shroomish,True,shroomish,Shroomish,Mushroom,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shroomish_(Pokémon),
7ef6b122-e11d-4139-9a4e-1b76fc54b674,breloom,True,breloom,Breloom,Mushroom,,4,False,https://bulbapedia.bulbagarden.net/wiki/Breloom_(Pokémon),
f2941201-4818-414b-ab7d-d1ec8e80f892,slakoth,True,slakoth,Slakoth,Slacker,,4,False,https://bulbapedia.bulbagarden.net/wiki/Slakoth_(Pokémon),
f0f11f95-6728-47ac-9127-dde874803586,vigoroth,True,vigoroth,Vigoroth,Wild Monkey,,4,False,https://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pokémon),
1f799304-898c-4850-978c-517bdb9ba393,slaking,True,slaking,Slaking,Lazy,,4,False,https://bulbapedia.bulbagarden.net/wiki/Slaking_(Pokémon),
b4b9c358-fd3a-41b0-9c93-05f80eb41469,nincada,True,nincada,Nincada,Trainee,,4,False,https://bulbapedia.bulbagarden.net/wiki/Nincada_(Pokémon),
32c0acf6-9af4-499d-b27f-5ccc11a6207a,ninjask,True,ninjask,Ninjask,Ninja,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pokémon),
fbf4d116-deee-4fb9-93f1-e580df4face8,shedinja,True,shedinja,Shedinja,Shed,,,False,https://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pokémon),
449aa3d3-b3e5-4d71-93e7-9057a2615772,whismur,True,whismur,Whismur,Whisper,,4,False,https://bulbapedia.bulbagarden.net/wiki/Whismur_(Pokémon),
9bee1f92-e8b7-4620-a0cb-6657d5334e3a,loudred,True,loudred,Loudred,Big Voice,,4,False,https://bulbapedia.bulbagarden.net/wiki/Loudred_(Pokémon),
0ccc0e9b-c93a-49e6-95d7-9b6869ce7835,exploud,True,exploud,Exploud,Loud Noise,,4,False,https://bulbapedia.bulbagarden.net/wiki/Exploud_(Pokémon),
a4c78e87-fd3c-4e7b-9aec-c41c09fc817d,makuhita,True,makuhita,Makuhita,Guts,,6,False,https://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pokémon),
98929058-fa64-4049-8d47-bf6f67e8ac1e,hariyama,True,hariyama,Hariyama,Arm Thrust,,6,False,https://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pokémon),
7b258d9e-2aa7-4609-bc54-02252189134d,azurill,True,azurill,Azurill,Polka Dot,,2,False,https://bulbapedia.bulbagarden.net/wiki/Azurill_(Pokémon),
4760b774-84c9-4343-ad39-2b18ae4b90d0,nosepass,True,nosepass,Nosepass,Compass,,4,False,https://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pokémon),
67c295d5-17d5-4dc0-aafa-998a8d1750f6,skitty,True,skitty,Skitty,Kitten,,2,False,https://bulbapedia.bulbagarden.net/wiki/Skitty_(Pokémon),
bd43f994-a60d-472e-afa3-e977cc3f369f,delcatty,True,delcatty,Delcatty,Prim,,2,False,https://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pokémon),
33c58ef7-3ee1-4e84-ba25-d13a96457ddd,sableye,True,sableye,Sableye,Darkness,,4,True,https://bulbapedia.bulbagarden.net/wiki/Sableye_(Pokémon),
a2104516-99b7-437f-906f-e1030fb94a18,mawile,True,mawile,Mawile,Deceiver,,4,True,https://bulbapedia.bulbagarden.net/wiki/Mawile_(Pokémon),
163d3011-85fb-4475-a886-bdd926edb1c1,aron,True,aron,Aron,Iron Armor,,4,False,https://bulbapedia.bulbagarden.net/wiki/Aron_(Pokémon),
1ec0d51a-409c-47b8-8834-6eb331fd17e0,lairon,True,lairon,Lairon,Iron Armor,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lairon_(Pokémon),
a344f085-570b-4c40-a96c-28324aaad867,aggron,True,aggron,Aggron,Iron Armor,,4,True,https://bulbapedia.bulbagarden.net/wiki/Aggron_(Pokémon),
82d5c648-c498-4bbf-a580-834e107f3d58,meditite,True,meditite,Meditite,Meditate,,4,False,https://bulbapedia.bulbagarden.net/wiki/Meditite_(Pokémon),
2b74d4cf-0716-4445-bc10-54a4ba012179,medicham,True,medicham,Medicham,Meditate,,4,True,https://bulbapedia.bulbagarden.net/wiki/Medicham_(Pokémon),
3342401b-4350-46c0-a6ab-a96c42b8d049,electrike,True,electrike,Electrike,Lightning,,4,False,https://bulbapedia.bulbagarden.net/wiki/Electrike_(Pokémon),
